,title,location,price,url,listing_id,bedrooms,bathrooms,floor_area,land_area,floor,name,latitude,longitude,address,facilities,Air conditioning,Alarm,Balcony,Built-in wardrobe,Car park,Children's area,Garden,Internet,Security,Swimming pool,Tennis court,Terrace,Utility room,price_per_sqm
454,,"Quezon City, Metro Manila",5800000.0,https://www.dotproperty.com.ph/ads/3-bedroom-house-for-sale-in-santa-monica-metro-manila_9ca72201262c-aede-1aa2-b1de-9e1f8089,Rays_Palmera,3.0,2.0,130.0,171 m2,2.0,"3 Bedroom House for sale in Santa Monica, Metro Manila",14.7149226,121.0475647,"Novaliches Quezon city, Novaliches, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Car park', 'Garden', 'Balcony', 'Equipped kitchen', 'Electricity', 'Terrace', 'Built-in wardrobe', 'Built-in kitchen', 'Utility room', 'Video cable']",1,0,1,1,1,0,1,0,1,0,0,1,1,44615.38
455,,"Quezon City, Metro Manila",300000000.0,https://www.dotproperty.com.ph/ads/50-bedroom-house-for-sale-in-central-metro-manila_d30316e7ee13-486f-7df5-bbbd-bf811020,ELLA|FS|MILTON HILLS SUBDIV. BUILDING,50.0,50.0,1788.0,"1,788 m2",,"50 Bedroom House for sale in Central, Metro Manila",14.6461984,121.0528028,"Diliman, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park', 'Balcony', 'Equipped kitchen', 'Electricity', 'Concierge', 'Elevator', 'Water', 'Built-in wardrobe', 'Guardhouse', 'Built-in kitchen', 'Cistern']",1,0,1,1,1,0,0,0,0,0,0,0,0,167785.23
456,,"Quezon City, Metro Manila",80000000.0,https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-matandang-balara-metro-manila_a33097f51918-e160-a125-595b-b984cf2c,DS88-001061-1,5.0,5.0,421.0,400 m2,,"5 Bedroom House for sale in Matandang Balara, Metro Manila",14.6717303,121.0926462,"Capitol Homes, Matandang Balara, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,190023.75
457,,"Quezon City, Metro Manila",108000000.0,https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-mariana-metro-manila-near-lrt-2-gilmore_d42be8c08456-485f-3705-aebd-dc9a7936,3602f0dc-cebf-4926-a415-34519d1be75c,5.0,4.0,304.0,329 m2,,"5 Bedroom House for sale in Mariana, Metro Manila near LRT-2 Gilmore",14.6163297,121.0306432,"New Manila, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Security', 'Car park', 'Balcony', 'Guardhouse', 'Built-in kitchen', 'Utility room']",0,0,1,0,1,0,0,0,1,0,0,0,1,355263.16
458,,"Quezon City, Metro Manila",34000000.0,https://www.dotproperty.com.ph/3-bedroom-house-for-sale-in-bagong-silangan-metro-manila_6753808,FSHL-8074,3.0,3.0,360.0,240 m2,3.0,"3 Bedroom House for sale in Bagong Silangan, Metro Manila",14.6948107,121.1037268,"Filinvest 2 Subdivision, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Security', 'Car park', 'Garden']",0,0,0,0,1,0,1,0,1,0,0,0,0,94444.44
459,,"Quezon City, Metro Manila",165000000.0,https://www.dotproperty.com.ph/ads/6-bedroom-house-for-sale-in-white-plains-metro-manila_72a18fba3adb-e6ef-4945-510f-ea81e684,ES - WHITE PLAINS,6.0,6.0,800.0,433 m2,,"6 Bedroom House for sale in White Plains, Metro Manila",14.6063413,121.072206,"White Plains, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Car park', 'Garden', 'Balcony', 'Equipped kitchen', 'Electricity', 'Alarm', 'Built-in wardrobe', 'Built-in kitchen', 'Hot Tub', 'Utility room']",1,1,1,1,1,0,1,0,1,0,0,0,1,206250.0
460,,"Quezon City, Metro Manila",80000000.0,https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-matandang-balara-metro-manila_3650eb4695aa-4def-de25-d62c-54917659,43oslo,5.0,5.0,420.0,400 m2,,"5 Bedroom House for sale in Matandang Balara, Metro Manila",14.6717303,121.0926462,"Capitol Homes, Oslo Avenue, Matandang Balara, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Security', 'Car park', 'Balcony', 'Panoramic view', 'Water', 'Built-in wardrobe', 'Built-in kitchen', 'Natural gas']",0,0,1,1,1,0,0,0,1,1,0,0,0,190476.19
461,,"Quezon City, Metro Manila",18000000.0,https://www.dotproperty.com.ph/ads/7-bedroom-house-for-sale-in-tandang-sora-metro-manila_5e6adaab1c58-36d0-1145-97a5-d6878aa2,JRP-RE,7.0,6.0,510.0,240 m2,3.0,"7 Bedroom House for sale in Tandang Sora, Metro Manila",14.6880976,121.0462525,"San Pedro 6 Subdivision | Tandang Sora, QC, Emerald Street, Tandang Sora, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Car park', 'Garden', 'Electricity', 'Water', 'Grill', 'Utility room']",0,0,0,0,1,0,1,0,0,0,0,0,1,35294.12
462,,"Quezon City, Metro Manila",65000000.0,https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-mariana-metro-manila-near-lrt-2-gilmore_80d1a2cb2240-6f21-b415-3698-318241e3,DS8831789,5.0,7.0,450.0,122.49 m2,,"5 Bedroom House for sale in Mariana, Metro Manila near LRT-2 Gilmore",14.6163297,121.0306432,"New Manila, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,144444.44
463,,"Quezon City, Metro Manila",65000000.0,https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-mariana-metro-manila-near-lrt-2-gilmore_a2bcd0cb2f61-a330-7662-fa46-ff1a8089,DS883181,5.0,5.0,451.0,164 m2,,"5 Bedroom House for sale in Mariana, Metro Manila near LRT-2 Gilmore",14.6213904,121.0329915,"New Manila, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Electricity', 'Water']",0,0,0,0,0,0,0,0,0,0,0,0,0,144124.17
464,,"Quezon City, Metro Manila",95000000.0,https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-batasan-hills-metro-manila_fb4854447608-e560-a775-a6a4-4e7d7361,DS883332,4.0,5.0,850.0,850 m2,,"4 Bedroom House for sale in Batasan Hills, Metro Manila",14.6752048,121.0927493,"Tivoli Royale, Yakal Street, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Security', 'Car park', 'Sauna', 'Electricity', 'Water', 'Built-in wardrobe', 'Guardhouse', 'Built-in kitchen', 'Utility room']",0,0,0,1,1,0,0,0,1,0,0,0,1,111764.71
465,,"Quezon City, Metro Manila",28000000.0,https://www.dotproperty.com.ph/3-bedroom-house-for-sale-in-pasong-tamo-metro-manila_4900534,PHRESIWEB000751,3.0,4.0,293.0,,,"3 Bedroom House for sale in Pasong Tamo, Metro Manila",14.676041,121.0437,"218 Narra St, Quezon City, 1810 Metro Manila, Philippines",[],0,0,0,0,0,0,0,0,0,0,0,0,0,95563.14
466,,"Quezon City, Metro Manila",28000000.0,https://www.dotproperty.com.ph/4-bedroom-house-for-sale-in-batasan-hills-metro-manila_8972033,75d0c18e-6d77-43fb-8178-a9d9a8a3939d,4.0,4.0,200.0,240 m2,200.0,"4 Bedroom House for sale in Batasan Hills, Metro Manila",14.67317832,121.09775285,"14 Budapest St, Matandang Balara, Quezon City, Metro Manila, Philippines","['Air conditioning', 'Internet', 'Car park', 'Built-in wardrobe']",1,0,0,1,1,0,0,1,0,0,0,0,0,140000.0
467,,"Quezon City, Metro Manila",37000000.0,https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-pasong-tamo-metro-manila_428ff317903e-eb20-a002-98b8-64de8089,DS88-002999,4.0,5.0,400.0,300 m2,,"4 Bedroom House for sale in Pasong Tamo, Metro Manila",14.6760413,121.0437003,"Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,92500.0
468,,"Quezon City, Metro Manila",60000000.0,https://www.dotproperty.com.ph/ads/8-bedroom-house-for-sale-in-pasong-tamo-metro-manila_eab654b925df-1031-c772-7f6e-c1877089,DS88-003120,8.0,8.0,600.0,308 m2,,"8 Bedroom House for sale in Pasong Tamo, Metro Manila",14.6760413,121.0437003,"Quezon City, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park', 'Balcony', 'Electricity', 'Water']",1,0,1,0,1,0,0,0,0,0,0,0,0,100000.0
469,,"Quezon City, Metro Manila",29000000.0,https://www.dotproperty.com.ph/ads/3-bedroom-house-for-sale-in-pasong-tamo-metro-manila_69713c5f1fe2-85fe-a615-4e4b-913e0e41,85b9b680-e5b5-483f-ba41-7ba8a4d68203,3.0,3.0,225.0,225 m2,2.0,"3 Bedroom House for sale in Pasong Tamo, Metro Manila",14.6731269,121.0595784,"9d, 1107 Congressional Avenue Extension, Quezon City, Metro Manila, Pilipinas",['Car park'],0,0,0,0,1,0,0,0,0,0,0,0,0,128888.89
470,,"Quezon City, Metro Manila",8554980.0,https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-commonwealth-metro-manila_0fbdd5a428a9-f68f-25d2-53fa-738b7089,0192e162-fa64-7c47-a13a-0f175f4ccea9,4.0,4.0,248.6,200 m2,3.0,"4 Bedroom House for sale in Commonwealth, Metro Manila",14.6959319,121.080401,"San Miguel St, Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,34412.63
471,,"Quezon City, Metro Manila",152000000.0,https://www.dotproperty.com.ph/ads/6-bedroom-house-for-sale-in-white-plains-metro-manila_994e34b96a76-241f-fbb2-9549-19b17089,10,6.0,6.0,750.0,303 m2,2.0,"6 Bedroom House for sale in White Plains, Metro Manila",14.6063413,121.072206,"White Plains, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park', 'Balcony', 'Library', 'Terrace', 'Water', 'Patio', 'Grill']",1,0,1,0,1,0,0,0,0,0,0,1,0,202666.67
472,,"Quezon City, Metro Manila",90000000.0,https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-matandang-balara-metro-manila_39be10b4237b-6c61-0d75-6dd2-2224a527,FSHL-80522,5.0,5.0,494.0,311 m2,2.0,"5 Bedroom House for sale in Matandang Balara, Metro Manila",14.6747002,121.0876744,"Don Antonio Royale Estates, Matandang Balara, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park']",1,0,0,0,1,0,0,0,0,0,0,0,0,182186.23
473,,"Quezon City, Metro Manila",60000000.0,https://www.dotproperty.com.ph/ads/8-bedroom-house-for-sale-in-batasan-hills-metro-manila_3485b90247c2-1580-0002-5425-f1dc7089,DS88-003120-11,8.0,8.0,600.0,308 m2,,"8 Bedroom House for sale in Batasan Hills, Metro Manila",14.6752048,121.0927493,"Tivoli Royale, Yakal Street, Quezon City, Kalakhang Maynila, Pilipinas",['Balcony'],0,0,1,0,0,0,0,0,0,0,0,0,0,100000.0
474,,"Quezon City, Metro Manila",160000000.0,https://www.dotproperty.com.ph/5-bedroom-house-for-sale-in-matandang-balara-metro-manila_8777514,DS882619-2,5.0,5.0,820.0,480 m2,,"5 Bedroom House for sale in Pansol, Metro Manila",14.6657894,121.0850216,"Ayala Heights, Ayala Heights Drive, Matandang Balara, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,195121.95
475,,"Quezon City, Metro Manila",95000000.0,https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-culiat-metro-manila_2f6ecf8cac89-936f-aee2-28d2-59576089,TG-SM589,5.0,5.0,1200.0,647 m2,,"5 Bedroom House for sale in Culiat, Metro Manila",14.6701147,121.0607418,"Tierra Pura Homes, Tandang Sora Avenue, Quezon City, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Garden', 'Balcony', 'Electricity', 'Water', 'Built-in wardrobe', 'Built-in kitchen']",1,0,1,1,0,0,1,0,0,0,0,0,0,79166.67
476,,"Quezon City, Metro Manila",37000000.0,https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-batasan-hills-metro-manila_30c1da223862-6bbf-5442-f9f5-05496089,DS88-002999,4.0,5.0,400.0,300 m2,,"4 Bedroom House for sale in Batasan Hills, Metro Manila",14.6751942,121.101558,"Vista Real Classica, Kingsway St, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Car park', 'Garden', 'Balcony', 'Electricity', 'Water', 'Built-in wardrobe', 'Built-in kitchen']",0,0,1,1,1,0,1,0,0,1,0,0,0,92500.0
477,,"Quezon City, Metro Manila",33000000.0,https://www.dotproperty.com.ph/6-bedroom-house-for-sale-in-kaunlaran-metro-manila-near-mrt-3-araneta-center-cubao_6918764,RESIDOT001421,6.0,7.0,308.0,,2.0,"6 Bedroom House for sale in Kaunlaran, Metro Manila near MRT-3 Araneta Center-Cubao",14.618672,121.048421,"41a Batay, Quezon City, Metro Manila, Philippines","['Air conditioning', 'Gym', 'Car park', 'Garden', ""Children's area"", 'Library', 'Grill', 'Video cable']",1,0,0,0,1,1,1,0,0,0,0,0,0,107142.86
478,,"Quezon City, Metro Manila",18500000.0,https://www.dotproperty.com.ph/3-bedroom-house-for-sale-in-matandang-balara-metro-manila_9714538,HL0029-CK,3.0,4.0,240.0,75 m2,4.0,"3 Bedroom House for sale in Matandang Balara, Metro Manila",14.67038,121.0735618,"New Intramuros Village Clubhouse, Aduana, Matandang Balara, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Gym', 'Security', 'Car park', 'Balcony', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Patio', 'Heating', 'Built-in wardrobe', 'Cellar', 'Access for the disabled', 'Guardhouse', 'Built-in kitchen', 'Hot Tub', 'Natural gas', 'Utility room', 'Cistern']",1,0,1,1,1,1,0,0,1,1,0,0,1,77083.33
479,,"Quezon City, Metro Manila",60000000.0,https://www.dotproperty.com.ph/ads/8-bedroom-house-for-sale-in-pasong-tamo-metro-manila_7f34415f3169-1bdf-9222-a19f-c1877089,DS88-003120,8.0,8.0,600.0,308 m2,,"8 Bedroom House for sale in Pasong Tamo, Metro Manila",14.6760413,121.0437003,"Quezon City, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park', 'Balcony', 'Electricity', 'Water']",1,0,1,0,1,0,0,0,0,0,0,0,0,100000.0
480,,"Quezon City, Metro Manila",250000000.0,https://www.dotproperty.com.ph/5-bedroom-house-for-sale-in-ugong-norte-metro-manila_2884630,3b303da3-5c1e-4fd6-965c-f938f36ce34c,5.0,7.0,900.0,"1,000 m2",2.0,"5 Bedroom House for sale in Ugong Norte, Metro Manila",14.598162,121.075072,"12 Blue Bird, Quezon City, 1110 Metro Manila, Philippines","['Swimming pool', 'Air conditioning', 'Gym', 'Security', 'Car park', 'Garden', 'Tennis court', ""Children's area"", 'Library', 'Grill', 'Video cable']",1,0,0,0,1,1,1,0,1,1,1,0,0,277777.78
481,,"Quezon City, Metro Manila",80000000.0,https://www.dotproperty.com.ph/ads/6-bedroom-house-for-sale-in-matandang-balara-metro-manila_46f773d6398e-d31e-fff2-3895-8f357089,019246a1-4016-7aaa-b86c-b1063c622a35,6.0,6.0,516.0,680 m2,,"6 Bedroom House for sale in Matandang Balara, Metro Manila",14.6691792,121.0813188,"Pentagon Road, Quezon City, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,0,1,0,0,0,0,0,0,0,0,155038.76
482,,"Quezon City, Metro Manila",33000000.0,https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-pasong-putik-proper-metro-manila_a59dc2b2d20a-61d1-4992-1946-97b97089,DS88-002137-2,5.0,5.0,265.0,413 m2,,"5 Bedroom House for sale in Pasong Putik Proper, Metro Manila",14.7257395,121.052143,"Brittany Neopolitan Subdivision, Mindanao Avenue, Novaliches, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,124528.3
483,,"Quezon City, Metro Manila",60000000.0,https://www.dotproperty.com.ph/ads/8-bedroom-house-for-sale-in-batasan-hills-metro-manila_0599ce2fd9b4-e001-b772-e6d5-9c197089,019208d0-4c3b-722e-899b-5e0ca7bd0049,8.0,8.0,650.0,308 m2,3.0,"8 Bedroom House for sale in Batasan Hills, Metro Manila",14.6752048,121.0927493,"Tivoli Royale, Yakal Street, Quezon City, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Internet', 'Car park', 'Balcony', 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Terrace', 'Built-in wardrobe', 'Built-in kitchen', 'Office', 'Cistern']",1,0,1,1,1,0,0,1,0,0,0,1,0,92307.69
484,,"Quezon City, Metro Manila",45000000.0,https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-batasan-hills-metro-manila_a54a54435f71-df0f-b8f5-10b4-c43118c7,TG-S-CP140-1A,4.0,4.0,400.0,300 m2,,"4 Bedroom House for sale in Batasan Hills, Metro Manila",14.6751942,121.101558,"Vista Real Classica, Kingsway St, Matandang Balara, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Car park', 'Electricity', 'Water', 'Built-in wardrobe', 'Built-in kitchen', 'Utility room']",0,0,0,1,1,0,0,0,0,1,0,0,1,112500.0
485,,"Quezon City, Metro Manila",89000000.0,https://www.dotproperty.com.ph/ads/6-bedroom-house-for-sale-in-mariana-metro-manila-near-lrt-2-gilmore_e36e720a4407-c27f-d7d5-95a5-cc9894ee,DS883202,6.0,7.0,620.0,112 m2,,"6 Bedroom House for sale in Mariana, Metro Manila near LRT-2 Gilmore",14.6163297,121.0306432,"New Manila, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,143548.39
486,,"Quezon City, Metro Manila",14430000.0,https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-greater-lagro-metro-manila_41335d9de6b6-fe11-bc25-e6c5-d5654df7,EMHLFS,4.0,5.0,280.0,80 m2,,"4 Bedroom House for sale in Greater Lagro, Metro Manila",14.7275742,121.0631906,"Barangay Greater Lagro, Novaliches, Quezon City, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park', 'Garden', 'Electricity', 'Water', 'Built-in wardrobe', 'Guardhouse', 'Built-in kitchen']",1,0,0,1,1,0,1,0,0,0,0,0,0,51535.71
487,,"Quezon City, Metro Manila",215000000.0,https://www.dotproperty.com.ph/ads/7-bedroom-house-for-sale-in-white-plains-metro-manila_a8b19c75fad1-d42f-e442-9219-2c3c7089,0192d6d7-0870-755b-a75c-8cfa42d08e1f,7.0,7.0,1500.0,700 m2,,"7 Bedroom House for sale in White Plains, Metro Manila",14.6063413,121.072206,"White Plains, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Car park', 'Garden']",0,0,0,0,1,0,1,0,0,1,0,0,0,143333.33
488,,"Quezon City, Metro Manila",45000000.0,https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-matandang-balara-metro-manila_1976933f3d56-a161-5552-9caf-45de7089,DS88-002584,4.0,5.0,500.0,315 m2,,"4 Bedroom House for sale in Matandang Balara, Metro Manila",14.6747002,121.0876744,"Don Antonio Royale Estates, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Car park', 'Garden', 'Built-in kitchen']",1,0,0,0,1,0,1,0,1,0,0,0,0,90000.0
489,,"Quezon City, Metro Manila",65000000.0,https://www.dotproperty.com.ph/9-bedroom-house-for-sale-in-pasong-tamo-metro-manila_4821169,PHRESIWEB000006,9.0,7.0,927.0,,2.0,"9 Bedroom House for sale in Pasong Tamo, Metro Manila",14.676041,121.0437,"218 Narra St, Quezon City, 1810 Metro Manila, Philippines",[],0,0,0,0,0,0,0,0,0,0,0,0,0,70118.66
490,,"Quezon City, Metro Manila",80000000.0,https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-matandang-balara-metro-manila_792b99ee97c9-5dee-bbc5-1ab9-dd8219a9,DS88-001061-3,5.0,5.0,412.0,400 m2,,"5 Bedroom House for sale in Matandang Balara, Metro Manila",14.6701222,121.0958516,"Capitol Homes Clubhouse, Vienna, Matandang Balara, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,194174.76
491,,"Quezon City, Metro Manila",225000000.0,https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-bagumbayan-metro-manila_9ac7d40b3b6b-15a1-ace5-6ca0-9815a28b,DS88-002565,5.0,5.0,414.0,,,"5 Bedroom House for sale in Bagumbayan, Metro Manila",14.6033109,121.07654,"Acropolis Greens Club House, Penelope Lane, Bagumbayan, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,543478.26
492,,"Quezon City, Metro Manila",48000000.0,https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-batasan-hills-metro-manila_45de4e3e94fe-9ebf-aad5-c6b5-6204999a,CLBNK-HLFS-039,4.0,4.0,400.0,550 m2,,"4 Bedroom House for sale in Batasan Hills, Metro Manila",14.681641,121.0965637,"Batasan Hills, Quezon City, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park', 'Balcony', 'Electricity', 'Water', 'Built-in wardrobe', 'Built-in kitchen']",1,0,1,1,1,0,0,0,0,0,0,0,0,120000.0
493,,"Quezon City, Metro Manila",135000000.0,https://www.dotproperty.com.ph/5-bedroom-house-for-sale-in-pasong-tamo-metro-manila_4900423,PHRESIWEB000752,5.0,6.0,507.0,,,"5 Bedroom House for sale in Pasong Tamo, Metro Manila",14.676041,121.0437,"218 Narra St, Quezon City, 1810 Metro Manila, Philippines",[],0,0,0,0,0,0,0,0,0,0,0,0,0,266272.19
494,,"Quezon City, Metro Manila",45000000.0,https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-matandang-balara-metro-manila_ae2624f6d8a4-1580-0002-d556-86dc7089,DS88-002584-1,4.0,5.0,500.0,315 m2,,"4 Bedroom House for sale in Matandang Balara, Metro Manila",14.6747002,121.0876744,"Don Antonio Royale Estates, Quezon City, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park', 'Built-in kitchen']",1,0,0,0,1,0,0,0,0,0,0,0,0,90000.0
495,,"Quezon City, Metro Manila",138000000.0,https://www.dotproperty.com.ph/7-bedroom-house-for-sale-in-matandang-balara-metro-manila_9624238,EMHLFS-1A,7.0,8.0,910.0,432 m2,3.0,"7 Bedroom House for sale in Matandang Balara, Metro Manila",14.669144,121.0894251,"Capitol Hills Golf Subdivision, Ace, Matandang Balara, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Car park', 'Garden', 'Balcony', 'Equipped kitchen', 'Electricity', 'Water', 'Patio', 'Built-in wardrobe', 'Built-in kitchen', 'Utility room']",1,0,1,1,1,0,1,0,0,1,0,0,1,151648.35
496,,"Quezon City, Metro Manila",45000000.0,https://www.dotproperty.com.ph/4-bedroom-house-for-sale-in-bagong-silangan-metro-manila_9759504,690391ab-284e-401d-a24d-e5e8e2bd0287,4.0,4.0,400.0,550 m2,,"4 Bedroom House for sale in Bagong Silangan, Metro Manila",14.6948107,121.1037268,"Filinvest 2 Subdivision, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Security', 'Car park', 'Built-in wardrobe', 'Built-in kitchen', 'Utility room']",0,0,0,1,1,0,0,0,1,0,0,0,1,112500.0
497,,"Quezon City, Metro Manila",16000000.0,https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-kaligayahan-metro-manila_fa30fbf3dc36-92f1-a875-d480-b3af289c,ELLA|FS|OLIMPUS QC|FS,4.0,4.0,176.0,,,"4 Bedroom House for sale in Kaligayahan, Metro Manila",14.7333223,121.0483501,"Kaligayahan, Novaliches, Quezon City, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Security', 'Car park', 'Garden', 'Equipped kitchen', 'Electricity', 'Concierge', 'Terrace', 'Water', 'Patio', 'Built-in wardrobe', 'Guardhouse', 'Built-in kitchen', 'Utility room', 'Cistern']",1,0,0,1,1,0,1,0,1,1,0,1,1,90909.09
498,,"Quezon City, Metro Manila",160000000.0,https://www.dotproperty.com.ph/4-bedroom-house-for-sale-in-white-plains-metro-manila_4873008,PHRESIWEB000469,4.0,4.0,700.0,406 m2,,"4 Bedroom House for sale in White Plains, Metro Manila",14.606612,121.070913,"4 Roseville, Quezon City, 1110 Metro Manila, Philippines","['Air conditioning', 'Car park', 'Garden', 'Balcony', 'Equipped kitchen', 'Panoramic view', 'Roof garden', 'Terrace', 'Patio', 'Built-in wardrobe', 'Built-in kitchen', 'Utility room']",1,0,1,1,1,0,1,0,0,0,0,1,1,228571.43
499,,"Quezon City, Metro Manila",29800000.0,https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-batasan-hills-metro-manila_5e1f16c7574e-3d1f-bb88-b590-98f4972b,e7205a10-904e-11ee-a8c6-b5242d38a8b4,5.0,5.0,350.0,150 m2,,"5 Bedroom House for sale in Batasan Hills, Metro Manila",14.67424452,121.09252196,"57-76 Vista Real Ave, Matandang Balara, Quezon City, Second District NCR, National Capital Region, PHL","['Air conditioning', 'Security', 'Car park', 'Garden', 'Balcony', 'Electricity', 'Panoramic view', 'Roof garden', 'Terrace', 'Water', 'Patio', 'Built-in wardrobe', 'Cellar', 'Guardhouse', 'Built-in kitchen', 'Office', 'Utility room', 'Cistern']",1,0,1,1,1,0,1,0,1,0,0,1,1,85142.86
