title,price,price_per_sqm,location,description,bedrooms,bathrooms,floor_area,floor_number,property_type,listing_url,agent_name,agency_name,latitude,longitude,facility_grill,facility_access_for_the_disabled,facility_security,facility_alarm,facility_built-in_wardrobe,facility_garden,facility_hot_tub,facility_roof_garden,facility_video_cable,facility_cistern,facility_tennis_court,facility_swimming_pool,facility_car_park,facility_sauna,facility_elevator,facility_office,facility_natural_gas,facility_panoramic_view,facility_guardhouse,facility_children's_area,facility_fireplace,facility_cellar,facility_heating,facility_utility_room,facility_library,facility_equipped_kitchen,facility_gym,facility_concierge,facility_terrace,facility_built-in_kitchen,facility_air_conditioning,facility_internet,facility_balcony,facility_electricity,facility_patio,facility_water
"1 Bedroom Condo for sale in Batasan Hills, Metro Manila","Php6,800,000.00","(₱ 157,153 / m2)",,"Usable balconies. Wide open spaces.Come home to an expansiveCondoinQuezon City.Quezon City, PHILIPPINESCommonwealth by Century is an expansive 4.4 hectare gated community featuring eight mid-rise buildings with sprawling green spaces, open areas, and unique amenities for every member of the family.Commonwealth by Century is an expansive 4.4 hectare gated community featuring eight mid-rise buildings...",1,1,43.27 m2,8,Condo,https://www.dotproperty.com.ph/1-bedroom-condo-for-sale-in-matandang-balara-metro-manila_8254472,Vanessa Llanes Choi,,14.6765861,121.0872741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 Bedroom Condo for sale in Marilag, Metro Manila near LRT-2 Anonas","Php4,798,000.00","(₱ 165,448 / m2)",,"🔥 Limited-time offer! Get in on the action with DMCI Homes’ hottest project inQuezon City. Don’t miss out!Unfold your best life here at 𝐓𝐇𝐄 𝐎𝐑𝐈𝐀𝐍𝐀! A transit-oriented project in QC, walking distance to LRT Anonas & the soon Metro Manila Subway.Available Unit Types:Studio starts at 19k monthly1BR starts at 22k monthly2BR starts at 29k monthly💰 𝗢𝗻𝗴𝗼𝗶𝗻𝗴...",1,1,29 m2,55,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-marilag-metro-manila-near-lrt-2-anonas_b949639c9a37-d8ef-3932-4c73-2cdc7089,DMCI Homes by Mae Asejo,,14.6283138,121.0684287,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0
"1 Bedroom Condo for sale in The Residences at Commonwealth Quezon City, Batasan Hills, Metro Manila","Php4,500,000,000.00","(₱ 187,500,000 / m2)",,"Get 2 Living Areas for the price of 1 at Commonwealth by Century. Having access to an outdoor space is a gift these days - especially if #YouNeedSpace to pursue different activities while still prioritizing your health. Like a second living area, a spacious balcony, can be used for relaxing, reading, and enjoying a meal. In the New Normal, it can also come in handy when you need a spot for exercising...",1,1,24 m2,20,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-the-residences-at-commonwealth-quezon-city-batasan-hills-metro-manila_ca59e585e59b-5b50-5715-1a5f-8612be8f,Nenelyn Dimalibot,,14.676493,121.086963,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
"1 Bedroom Condo for sale in Primehomes Capitol Hills, Matandang Balara, Metro Manila","Php11,074,086.00","(₱ 256,404 / m2)",,Property Name: Primehomes Capitol HillsAddress: Capitol Hills Drive corner Zuzuareggui Street Old BalaraQuezon CityTower Name: LASELVA TowersStatus: Ready For OccupancyPromo Term: Rent To Own ( Easy Move In )Payment Term: 5% Spot Down-payment with complete requirements.Buyers Freebies:FREE SAMSUNG APPLIANCES upon MOVE INFREE UPPER KITCHEN CABINETFREE BUILT-IN DOORBELLAmenities and Facilities:Infinity...,1,1,43.19 m2,11,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-primehomes-capitol-hills-matandang-balara-metro-manila_d3111b7fd605-93ef-1442-de5f-c5ce7089,PRIMEHOMES REAL ESTATE DEVELOPMENT INC.,,14.66556,121.077293,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
"1 Bedroom Condo for sale in Primehomes Capitol Hills, Matandang Balara, Metro Manila","Php11,074,086.00","(₱ 256,404 / m2)",,Property Name: Primehomes Capitol HillsAddress: Capitol Hills Drive corner Zuzuareggui Street Old BalaraQuezon CityTower Name: LASELVA TowersStatus: Ready For OccupancyPromo Term: Rent To Own ( Easy Move In )Payment Term: 5% Spot Down-payment with complete requirements.Buyers Freebies:FREE SAMSUNG APPLIANCES upon MOVE INFREE UPPER KITCHEN CABINETFREE BUILT-IN DOORBELLAmenities and Facilities:Infinity...,1,1,43.19 m2,11,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-primehomes-capitol-hills-matandang-balara-metro-manila_7cc89caaeb33-27d1-1dd2-90ee-40de7089,PRIMEHOMES REAL ESTATE DEVELOPMENT INC.,,14.66556,121.077293,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
"1 Bedroom Condo for sale in Primehomes Capitol Hills, Matandang Balara, Metro Manila","Php11,074,086.00","(₱ 256,404 / m2)",,Property Name: Primehomes Capitol HillsAddress: Capitol Hills Drive corner Zuzuareggui Street Old BalaraQuezon CityTower Name: LASELVA TowersStatus: Ready For OccupancyPromo Term: Rent To Own ( Easy Move In )Payment Term: 5% Spot Down-payment with complete requirements.Buyers Freebies:FREE SAMSUNG APPLIANCES upon MOVE INFREE UPPER KITCHEN CABINETFREE BUILT-IN DOORBELLAmenities and Facilities:Infinity...,1,1,43.19 m2,11,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-primehomes-capitol-hills-matandang-balara-metro-manila_d80732743e14-27d1-1dd2-d39a-90de7089,PRIMEHOMES REAL ESTATE DEVELOPMENT INC.,,14.66556,121.077293,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
"1 Bedroom Condo for sale in Primehomes Capitol Hills, Matandang Balara, Metro Manila","Php11,074,086.00","(₱ 256,404 / m2)",,Property Name: Primehomes Capitol HillsAddress: Capitol Hills Drive corner Zuzuareggui Street Old BalaraQuezon CityTower Name: LASELVA TowersStatus: Ready For OccupancyPromo Term: Rent To Own ( Easy Move In )Payment Term: 5% Spot Down-payment with complete requirements.Buyers Freebies:FREE SAMSUNG APPLIANCES upon MOVE INFREE UPPER KITCHEN CABINETFREE BUILT-IN DOORBELLAmenities and Facilities:Infinity...,1,1,43.19 m2,11,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-primehomes-capitol-hills-matandang-balara-metro-manila_630bd85d6044-27d1-1dd2-46e0-11de7089,PRIMEHOMES REAL ESTATE DEVELOPMENT INC.,,14.66556,121.077293,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
"1 Bedroom Condo for sale in Primehomes Capitol Hills, Matandang Balara, Metro Manila","Php11,074,086.00","(₱ 256,404 / m2)",,Property Name: Primehomes Capitol HillsAddress: Capitol Hills Drive corner Zuzuareggui Street Old BalaraQuezon CityTower Name: LASELVA TowersStatus: Ready For OccupancyPromo Term: Rent To Own ( Easy Move In )Payment Term: 5% Spot Down-payment with complete requirements.Buyers Freebies:FREE SAMSUNG APPLIANCES upon MOVE INFREE UPPER KITCHEN CABINETFREE BUILT-IN DOORBELLAmenities and Facilities:Infinity...,1,1,43.19 m2,11,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-primehomes-capitol-hills-matandang-balara-metro-manila_9c0c82f12405-27d1-1dd2-5146-21de7089,PRIMEHOMES REAL ESTATE DEVELOPMENT INC.,,14.66556,121.077293,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
"1 Bedroom Condo for sale in Primehomes Capitol Hills, Matandang Balara, Metro Manila","Php11,074,086.00","(₱ 256,404 / m2)",,Property Name: Primehomes Capitol HillsAddress: Capitol Hills Drive corner Zuzuareggui Street Old BalaraQuezon CityTower Name: LASELVA TowersStatus: Ready For OccupancyPromo Term: Rent To Own ( Easy Move In )Payment Term: 5% Spot Down-payment with complete requirements.Buyers Freebies:FREE SAMSUNG APPLIANCES upon MOVE INFREE UPPER KITCHEN CABINETFREE BUILT-IN DOORBELLAmenities and Facilities:Infinity...,1,1,43.19 m2,11,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-primehomes-capitol-hills-matandang-balara-metro-manila_777d8a07a6c6-27d1-1dd2-9562-51de7089,PRIMEHOMES REAL ESTATE DEVELOPMENT INC.,,14.66556,121.077293,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
"1 Bedroom Condo for sale in Primehomes Capitol Hills, Matandang Balara, Metro Manila","Php11,074,086.00","(₱ 256,404 / m2)",,Property Name: Primehomes Capitol HillsAddress: Capitol Hills Drive corner Zuzuareggui Street Old BalaraQuezon CityTower Name: LASELVA TowersStatus: Ready For OccupancyPromo Term: Rent To Own ( Easy Move In )Payment Term: 5% Spot Down-payment with complete requirements.Buyers Freebies:FREE SAMSUNG APPLIANCES upon MOVE INFREE UPPER KITCHEN CABINETFREE BUILT-IN DOORBELLAmenities and Facilities:Infinity...,1,1,43.19 m2,11,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-primehomes-capitol-hills-matandang-balara-metro-manila_9693f2c70f66-27d1-1dd2-9c4d-71de7089,PRIMEHOMES REAL ESTATE DEVELOPMENT INC.,,14.66556,121.077293,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
"1 Bedroom Condo for sale in Primehomes Capitol Hills, Matandang Balara, Metro Manila","Php11,074,086.00","(₱ 256,404 / m2)",,Property Name: Primehomes Capitol HillsAddress: Capitol Hills Drive corner Zuzuareggui Street Old BalaraQuezon CityTower Name: LASELVA TowersStatus: Ready For OccupancyPromo Term: Rent To Own ( Easy Move In )Payment Term: 5% Spot Down-payment with complete requirements.Buyers Freebies:FREE SAMSUNG APPLIANCES upon MOVE INFREE UPPER KITCHEN CABINETFREE BUILT-IN DOORBELLAmenities and Facilities:Infinity...,1,1,43.19 m2,11,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-primehomes-capitol-hills-matandang-balara-metro-manila_ae59be2a1453-93ef-1442-aa4d-84ce7089,PRIMEHOMES REAL ESTATE DEVELOPMENT INC.,,14.66556,121.077293,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
"1 Bedroom Condo for sale in Primehomes Capitol Hills, Matandang Balara, Metro Manila","Php11,074,086.00","(₱ 256,404 / m2)",,Property Name: Primehomes Capitol HillsAddress: Capitol Hills Drive corner Zuzuareggui Street Old BalaraQuezon CityTower Name: LASELVA TowersStatus: Ready For OccupancyPromo Term: Rent To Own ( Easy Move In )Payment Term: 5% Spot Down-payment with complete requirements.Buyers Freebies:FREE SAMSUNG APPLIANCES upon MOVE INFREE UPPER KITCHEN CABINETFREE BUILT-IN DOORBELLAmenities and Facilities:Infinity...,1,1,43.19 m2,11,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-primehomes-capitol-hills-matandang-balara-metro-manila_57d4ce43f5a4-93ef-1442-50d2-94ce7089,PRIMEHOMES REAL ESTATE DEVELOPMENT INC.,,14.66556,121.077293,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
"1 Bedroom Condo for sale in Primehomes Capitol Hills, Matandang Balara, Metro Manila","Php11,074,086.00","(₱ 256,404 / m2)",,Property Name: Primehomes Capitol HillsAddress: Capitol Hills Drive corner Zuzuareggui Street Old BalaraQuezon CityTower Name: LASELVA TowersStatus: Ready For OccupancyPromo Term: Rent To Own ( Easy Move In )Payment Term: 5% Spot Down-payment with complete requirements.Buyers Freebies:FREE SAMSUNG APPLIANCES upon MOVE INFREE UPPER KITCHEN CABINETFREE BUILT-IN DOORBELLAmenities and Facilities:Infinity...,1,1,43.19 m2,11,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-primehomes-capitol-hills-matandang-balara-metro-manila_cde9d3b37246-b6d1-1aa2-b57a-2d007089,PRIMEHOMES REAL ESTATE DEVELOPMENT INC.,,14.66556,121.077293,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
"1 Bedroom Condo for sale in Primehomes Capitol Hills, Matandang Balara, Metro Manila","Php11,074,086.00","(₱ 256,404 / m2)",,Development Name: Primehomes Capitol HillsDevelopment Type: Mid-rise ResidentialCondominium DevelopmentTower Name: Dahlia TowerUnits per Floor: 12 units per FloorNumbers of Floors: 12th FloorsTower Status: Ready For OccupancyMove In Term: EASY AND EARLY MOVE-IN PROMOUnit Status: Semi-Furnished with Free Samsung Appliances upon Turnover Amenities and Facilities:* Infinity Swimming Pool* Landscape Gardens*...,1,1,43.19 m2,11,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-primehomes-capitol-hills-matandang-balara-metro-manila_5764eb23c4a9-b6d1-1aa2-b61c-be007089,PRIMEHOMES REAL ESTATE DEVELOPMENT INC.,,14.66556,121.077293,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
"2 Bedroom Condo for sale in Ugong Norte, Metro Manila","Php65,619,602.00","(₱ 417,959 / m2)",,"Project Name: Parklinks South TowerLocation: Parklinks Estate,Quezon City, Metro Manila, PhilippinesDeveloper: ALI Eton Property Development Inc. (a joint venture between Ayala Land Inc. and Eton Properties Philippines)Project Type: ResidentialCondominiumDescription:Parklinks South Tower is a distinguished residential development within the vibrant and eco-friendly Parklinks Estate. Positioned between...",2,3,157 m2,55,Condo,https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-sale-in-ugong-norte-metro-manila_035f612d6999-6d3f-75c5-dc63-086d1603,Rachel Venus Properties PH,,14.5985616,121.0818086,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1
"1 Bedroom Condo for sale in Primehomes Capitol Hills, Matandang Balara, Metro Manila","Php11,074,086.00","(₱ 256,404 / m2)",,Property Name: Primehomes Capitol HillsAddress: Capitol Hills Drive corner Zuzuareggui Street Old BalaraQuezon CityTower Name: LASELVA TowersStatus: Ready For OccupancyPromo Term: Rent To Own ( Easy Move In )Payment Term: 5% Spot Down-payment with complete requirements.Buyers Freebies:FREE SAMSUNG APPLIANCES upon MOVE INFREE UPPER KITCHEN CABINETFREE BUILT-IN DOORBELLAmenities and Facilities:Infinity...,1,1,43.19 m2,11,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-primehomes-capitol-hills-matandang-balara-metro-manila_11376b339222-228e-5882-3566-98257089,PRIMEHOMES REAL ESTATE DEVELOPMENT INC.,,14.66556,121.077293,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0
"1 Bedroom Condo for sale in Primehomes Capitol Hills, Matandang Balara, Metro Manila","Php11,074,086.00","(₱ 256,404 / m2)",,Property Name: Primehomes Capitol HillsAddress: Capitol Hills Drive corner Zuzuareggui Street Old BalaraQuezon CityTower Name: LASELVA TowersStatus: Ready For OccupancyPromo Term: Rent To Own ( Easy Move In )Payment Term: 5% Spot Down-payment with complete requirements.Buyers Freebies:FREE SAMSUNG APPLIANCES upon MOVE INFREE UPPER KITCHEN CABINETFREE BUILT-IN DOORBELLAmenities and Facilities:Infinity...,1,1,43.19 m2,11,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-primehomes-capitol-hills-matandang-balara-metro-manila_c4b8d4b5c6d3-92ce-6ee2-5c03-9d357089,PRIMEHOMES REAL ESTATE DEVELOPMENT INC.,,14.66556,121.077293,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0
"1 Bedroom Condo for sale in Primehomes Capitol Hills, Matandang Balara, Metro Manila","Php11,074,086.00","(₱ 256,404 / m2)",,Property Name: Primehomes Capitol HillsAddress: Capitol Hills Drive corner Zuzuareggui Street Old BalaraQuezon CityTower Name: LASELVA TowersStatus: Ready For OccupancyPromo Term: Rent To Own ( Easy Move In )Payment Term: 5% Spot Down-payment with complete requirements.Buyers Freebies:FREE SAMSUNG APPLIANCES upon MOVE INFREE UPPER KITCHEN CABINETFREE BUILT-IN DOORBELLAmenities and Facilities:Infinity...,1,1,43.19 m2,11,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-primehomes-capitol-hills-matandang-balara-metro-manila_344681c35033-92ce-6ee2-0c4a-ce357089,PRIMEHOMES REAL ESTATE DEVELOPMENT INC.,,14.66556,121.077293,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0
"1 Bedroom Condo for sale in Primehomes Capitol Hills, Matandang Balara, Metro Manila","Php11,074,086.00","(₱ 256,404 / m2)",,Property Name: Primehomes Capitol HillsAddress: Capitol Hills Drive corner Zuzuareggui Street Old BalaraQuezon CityTower Name: LASELVA TowersStatus: Ready For OccupancyPromo Term: Rent To Own ( Easy Move In )Payment Term: 5% Spot Down-payment with complete requirements.Buyers Freebies:FREE SAMSUNG APPLIANCES upon MOVE INFREE UPPER KITCHEN CABINETFREE BUILT-IN DOORBELLAmenities and Facilities:Infinity...,1,1,43.19 m2,11,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-primehomes-capitol-hills-matandang-balara-metro-manila_d0bfe902d4a4-92ce-6ee2-7b45-de357089,PRIMEHOMES REAL ESTATE DEVELOPMENT INC.,,14.66556,121.077293,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0
"1 Bedroom Condo for sale in Primehomes Capitol Hills, Matandang Balara, Metro Manila","Php11,074,086.00","(₱ 256,404 / m2)",,Property Name: Primehomes Capitol HillsAddress: Capitol Hills Drive corner Zuzuareggui Street Old BalaraQuezon CityTower Name: LASELVA TowersStatus: Ready For OccupancyPromo Term: Rent To Own ( Easy Move In )Payment Term: 5% Spot Down-payment with complete requirements.Buyers Freebies:FREE SAMSUNG APPLIANCES upon MOVE INFREE UPPER KITCHEN CABINETFREE BUILT-IN DOORBELLAmenities and Facilities:Infinity...,1,1,43.19 m2,11,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-primehomes-capitol-hills-matandang-balara-metro-manila_fef695b32ed5-92ce-6ee2-ca1b-2e357089,PRIMEHOMES REAL ESTATE DEVELOPMENT INC.,,14.66556,121.077293,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0
"1 Bedroom Condo for sale in Primehomes Capitol Hills, Matandang Balara, Metro Manila","Php11,074,086.00","(₱ 256,404 / m2)",,Property Name: Primehomes Capitol HillsAddress: Capitol Hills Drive corner Zuzuareggui Street Old BalaraQuezon CityTower Name: LASELVA TowersStatus: Ready For OccupancyPromo Term: Rent To Own ( Easy Move In )Payment Term: 5% Spot Down-payment with complete requirements.Buyers Freebies:FREE SAMSUNG APPLIANCES upon MOVE INFREE UPPER KITCHEN CABINETFREE BUILT-IN DOORBELLAmenities and Facilities:Infinity...,1,1,43.19 m2,11,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-primehomes-capitol-hills-matandang-balara-metro-manila_b9ef2f8c1e35-91ce-f662-d900-ba957089,PRIMEHOMES REAL ESTATE DEVELOPMENT INC.,,14.66556,121.077293,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0
"3 Bedroom Condo for sale in West Triangle, Metro Manila","Php17,908,000.00","(₱ 209,450 / m2)",,"📣 Property investors! Yes, you! 🫵🏼Did you know that the best time to invest in aCondominium unit is on its earliest preselling stage?!Let me tell you why!✅ You get to secure the unit at its lowest price or base price✅ You will benefit from the series of price increases even before the turnover. Maximum capital appreciation!✅ First ones to choose the best units!Now here’s the good...",3,2,85.5 m2,57,Condo,https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-sale-in-west-triangle-metro-manila_fa947f40d357-d69f-2b12-61d6-2e417089,DMCI Homes by Mae Asejo,,14.6379006,121.0266941,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1
"1 Bedroom Condo for sale in SUNTRUST AMADEA, Paligsahan, Metro Manila","Php4,502,880.00","(₱ 187,620 / m2)",,"🌟 NewCondoUnits for Sale in Suntrust Amadea! 🌟✨ Monthly downpayment starts at 21k only! ✨Choose from Studio, 2-BR, and 3-BR units in this modern, secured development!📅 Target Turnover: 2026📍 Location: Scout Reyes St. cor. Quezon Ave,Quezon CityEnjoy top-notch amenities, modern features, and easy access to leisure spots, top schools, and hospitals!Ample security and future-ready units...",1,1,24 m2,1,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-suntrust-amadea-paligsahan-metro-manila_1a0ac7f40c5b-beef-8ee2-33f7-55df7089,Eugem Cadag,,14.632222,121.019609,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0
"2 Bedroom Condo for sale in South Triangle, Metro Manila near MRT-3 Quezon Avenue","Php5,445,000.00","(₱ 108,900 / m2)",,"GUARANTEED LOWEST PRICE @P110,000/SQM (US$1,936/sqm or US$180/sq ft) INCLUSIVE ALREADY OF 12% VAT NOW READY FOR FIT OUT & TURN-OVERInquire Now - LAST 31% AVAILABLE UNITSDON'T BE LEFT OUT OF THIS GREAT OPPORTUNITYSituated at the heart of Panay Avenue South Triangle Quezon REMAINING CONSTRUCTION IS THE ROOFDECK AMENITIES (almost complete)P50,000 Reservation fee only20% Downpayment 24 MONTHS TO PAY ZERO...",2,1,50 m2,23,Condo,https://www.dotproperty.com.ph/2-bedroom-condo-for-sale-in-south-triangle-metro-manila-near-mrt-3-quezon-avenue_3388786,Balgos Barretto Realty Firm,,14.63826722,121.0324621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 Bedroom Condo for sale in Primehomes Capitol Hills, Matandang Balara, Metro Manila","Php11,074,086.00","(₱ 256,404 / m2)",,Property Name: Primehomes Capitol HillsAddress: Capitol Hills Drive corner Zuzuareggui Street Old BalaraQuezon CityTower Name: LASELVA TowersStatus: Ready For OccupancyPromo Term: Rent To Own ( Easy Move In )Payment Term: 5% Spot Down-payment with complete requirements.Buyers Freebies:FREE SAMSUNG APPLIANCES upon MOVE INFREE UPPER KITCHEN CABINETFREE BUILT-IN DOORBELLAmenities and Facilities:Infinity...,1,1,43.19 m2,11,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-primehomes-capitol-hills-matandang-balara-metro-manila_ecd8c5d6a82e-93ef-1442-27f2-03ce7089,PRIMEHOMES REAL ESTATE DEVELOPMENT INC.,,14.66556,121.077293,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
"1 Bedroom Condo for sale in Primehomes Capitol Hills, Matandang Balara, Metro Manila","Php11,074,086.00","(₱ 256,404 / m2)",,Property Name: Primehomes Capitol HillsAddress: Capitol Hills Drive corner Zuzuareggui Street Old BalaraQuezon CityTower Name: LASELVA TowersStatus: Ready For OccupancyPromo Term: Rent To Own ( Easy Move In )Payment Term: 5% Spot Down-payment with complete requirements.Buyers Freebies:FREE SAMSUNG APPLIANCES upon MOVE INFREE UPPER KITCHEN CABINETFREE BUILT-IN DOORBELLAmenities and Facilities:Infinity...,1,1,43.19 m2,11,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-primehomes-capitol-hills-matandang-balara-metro-manila_052c1ef3e8af-93ef-1442-e00c-83ce7089,PRIMEHOMES REAL ESTATE DEVELOPMENT INC.,,14.66556,121.077293,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
"1 Bedroom Condo for sale in Primehomes Capitol Hills, Matandang Balara, Metro Manila","Php11,074,086.00","(₱ 256,404 / m2)",,Property Name: Primehomes Capitol HillsAddress: Capitol Hills Drive corner Zuzuareggui Street Old BalaraQuezon CityTower Name: LASELVA TowersStatus: Ready For OccupancyPromo Term: Rent To Own ( Easy Move In )Payment Term: 5% Spot Down-payment with complete requirements.Buyers Freebies:FREE SAMSUNG APPLIANCES upon MOVE INFREE UPPER KITCHEN CABINETFREE BUILT-IN DOORBELLAmenities and Facilities:Infinity...,1,1,43.19 m2,11,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-primehomes-capitol-hills-matandang-balara-metro-manila_fd3656c2d990-93ef-1442-51a9-c4ce7089,PRIMEHOMES REAL ESTATE DEVELOPMENT INC.,,14.66556,121.077293,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
"1 Bedroom Condo for sale in Primehomes Capitol Hills, Matandang Balara, Metro Manila","Php11,074,086.00","(₱ 256,404 / m2)",,Property Name: Primehomes Capitol HillsAddress: Capitol Hills Drive corner Zuzuareggui Street Old BalaraQuezon CityTower Name: LASELVA TowersStatus: Ready For OccupancyPromo Term: Rent To Own ( Easy Move In )Payment Term: 5% Spot Down-payment with complete requirements.Buyers Freebies:FREE SAMSUNG APPLIANCES upon MOVE INFREE UPPER KITCHEN CABINETFREE BUILT-IN DOORBELLAmenities and Facilities:Infinity...,1,1,43.19 m2,11,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-primehomes-capitol-hills-matandang-balara-metro-manila_2473760a2bc1-93ef-1442-f600-e4ce7089,PRIMEHOMES REAL ESTATE DEVELOPMENT INC.,,14.66556,121.077293,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
