title,location,price,price_per_sqm,url,listing_id,bedrooms,bathrooms,floor_area,floor,name,latitude,longitude,address,facilities,Internet,Car park,Balcony,Electricity,Panoramic view,Terrace,Water,Cistern,Air conditioning,Security,Built-in kitchen,Equipped kitchen,Utility room,Video cable,Access for the disabled,Alarm,Built-in wardrobe,Elevator,Swimming pool,Gym,Garden,Children's area,Concierge,Library,Tennis court,Sauna,Roof garden,Patio,Heating,Fireplace,Cellar,Grill,Guardhouse,Hot Tub,Natural gas,Office
,"Quezon City, Metro Manila","₱ 4,000,000",,https://www.dotproperty.com.ph/apartment-for-sale-in-sun-residences-quezon-city-metro-manila_7463139,f56766e3-b05a-4d92-ab0e-74330b5be8ac,,,,,Sun Residences,14.627506,120.997018," Mayon St, Quezon City, Metro Manila, Philippines",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 3,199,200","(₱ 145,418 / m2)",https://www.dotproperty.com.ph/ads/apartment-for-sale-in-aurora-escalades-pasong-tamo-metro-manila-near-mrt-3-araneta-center-cubao_6d5bcc7eeddb-7fde-4b75-d1d9-891ac52a,Lezyl-240,,1,22 m2,22,Aurora Escalades,14.676041,121.0437,"Aurora Blvd. Cor. 20th Ave. Cubao, Quezon City","['Swimming pool', 'Air conditioning', 'Gym', 'Security', 'Garden']",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1.0,1.0,1.0,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 5,600,000","(₱ 54,369 / m2)",https://www.dotproperty.com.ph/3-bedroom-apartment-for-sale-in-fairview-metro-manila_7933914,FAIRVIEW-EVELYN,3,3,103 m2,2,"3 Bedroom Apartment for sale in Fairview, Metro Manila",14.7023796,121.0675989,"West Fairview, Coronet, Novaliches, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 2,094,250","(₱ 84,959 / m2)",https://www.dotproperty.com.ph/ads/apartment-for-sale-in-bahay-toro-metro-manila_d9492368e1e0-2a4e-2a15-ed15-916d8b3e,dani07,,1,24.65 m2,2465,"Apartment for sale in Bahay Toro, Metro Manila",14.6662746,121.0184006,"Road 14, Project 8, Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 12,600,000","(₱ 185,294 / m2)",https://www.dotproperty.com.ph/2-bedroom-apartment-for-sale-in-socorro-metro-manila-near-lrt-2-araneta-center-cubao_7616328,Jules4,2,3,68 m2,,"2 Bedroom Apartment for sale in Socorro, Metro Manila near LRT-2 Araneta Center-Cubao",14.6209399,121.0524813,"Araneta City, Cubao, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', 'Tennis court', 'Sauna', ""Children's area"", 'Electricity', 'Panoramic view', 'Concierge', 'Elevator', 'Terrace', 'Water', 'Heating', 'Alarm', 'Fireplace', 'Access for the disabled', 'Grill', 'Guardhouse', 'Built-in kitchen', 'Natural gas', 'Office', 'Utility room', 'Video cable', 'Cistern']",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,1.0,1.0,,1.0,1.0
,"Quezon City, Metro Manila","₱ 27,000,000","(₱ 178,808 / m2)",https://www.dotproperty.com.ph/5-bedroom-apartment-for-sale-in-the-magnolia-residences-tower-a-b-and-c-quezon-city-metro-manila-near-lrt-2-gilmore_7704332,MARLENE -06,5,4,151 m2,38th Floor,"The Magnolia residences &ndash; Tower A, B, and C",14.613827,121.03919,"The Magnolia Residences Tower C and D, New Manila,","['Security', 'Car park', 'Video cable']",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 5,601,696","(₱ 162,840 / m2)",https://www.dotproperty.com.ph/1-bedroom-apartment-for-sale-in-suntrust-asmara-quezon-city-metro-manila_7558533,bcd994bb-66e8-42e2-b1a6-54cc7b97feba,1,1,34.4 m2,26,Suntrust Asmara,14.621134,121.022808,"Suntrust Asmara, New Manila, Quezon City, Metro Ma","['Swimming pool', 'Gym', 'Security', 'Car park', 'Garden', ""Children's area"", 'Electricity', 'Panoramic view', 'Concierge', 'Elevator', 'Water', 'Patio', 'Built-in kitchen', 'Video cable', 'Cistern']",0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,
,"Quezon City, Metro Manila","₱ 6,212,700","(₱ 159,300 / m2)",https://www.dotproperty.com.ph/2-bedroom-apartment-for-sale-in-suntrust-asmara-quezon-city-metro-manila_7646104,37a6050a-043a-4aef-9d8a-2988e73351c6,2,1,39 m2,12,Suntrust Asmara,14.621134,121.022808,"Suntrust Asmara, New Manila, Quezon City, Metro Ma","['Swimming pool', 'Gym', 'Security', 'Car park', ""Children's area"", 'Electricity', 'Concierge', 'Elevator', 'Roof garden', 'Terrace', 'Water', 'Patio', 'Alarm', 'Video cable', 'Cistern']",0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,
,"Quezon City, Metro Manila","₱ 7,500,000","(₱ 51,370 / m2)",https://www.dotproperty.com.ph/3-bedroom-apartment-for-sale-in-commonwealth-metro-manila_7747935,919832d8-cc0e-425f-8820-5270341f508d,3,2,146 m2,2,"3 Bedroom Apartment for sale in Commonwealth, Metro Manila",14.6951576,121.0864464,"Commonwealth Market, Abenida Commonwealth, Commonwealth, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Security', 'Car park']",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 6,110,394",,https://www.dotproperty.com.ph/2-bedroom-apartment-for-sale-in-suntrust-asmara-quezon-city-metro-manila_6965387,925d93ab-dcb6-44a8-a9ad-5fa8e4353e58,2,1,,22,Suntrust Asmara,14.621134,121.022808,"Suntrust Asmara, New Manila, Quezon City, Metro Ma","['Swimming pool', 'Gym', 'Security', 'Garden', 'Balcony', ""Children's area"", 'Panoramic view', 'Elevator', 'Roof garden', 'Water', 'Alarm', 'Cistern']",0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 5,000,000","(₱ 178,571 / m2)",https://www.dotproperty.com.ph/1-bedroom-apartment-for-sale-in-socorro-metro-manila-near-lrt-2-araneta-center-cubao_7656812,Jules37,1,,28 m2,,"1 Bedroom Apartment for sale in Socorro, Metro Manila near LRT-2 Araneta Center-Cubao",14.6209399,121.0524813,"Araneta Center, Cubao, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', 'Tennis court', 'Sauna', ""Children's area"", 'Electricity', 'Concierge', 'Elevator', 'Terrace', 'Water', 'Alarm', 'Access for the disabled', 'Grill', 'Guardhouse', 'Built-in kitchen', 'Video cable']",1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,1.0,1.0,,,
,"Quezon City, Metro Manila","₱ 3,900,000","(₱ 186,871 / m2)",https://www.dotproperty.com.ph/ads/1-bedroom-apartment-for-sale-in-bahay-toro-metro-manila_6eb2bab6e279-1cee-a905-e0eb-e6dd23cc,dd67cc3b-eb9b-490f-bbd8-027b3efe7eb3,1,1,20.87 m2,,"1 Bedroom Apartment for sale in Bahay Toro, Metro Manila",14.6670005,121.0292097,"Quezon city, Road 20, Project 8, QC, Metro Manila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 7,000,000","(₱ 194,444 / m2)",https://www.dotproperty.com.ph/apartment-for-sale-in-pasong-tamo-metro-manila_9241114,ccdd0140-334d-4fdd-86fe-c749f8e1290c,,,36 m2,,"Apartment for sale in Pasong Tamo, Metro Manila",14.6760413,121.0437003,"Quezon City, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Equipped kitchen', 'Electricity', 'Concierge', 'Elevator', 'Alarm', 'Built-in wardrobe', 'Built-in kitchen']",1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1.0,1.0,,,1.0,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 16,500,000","(₱ 177,419 / m2)",https://www.dotproperty.com.ph/ads/3-bedroom-apartment-for-sale-in-victoria-sports-tower-south-triangle-metro-manila-near-mrt-3-kamuning_c22d920bb15d-72c0-dd95-fe64-7dbeb70f,NEUJEA_Prop1,3,3,93 m2,4025,Victoria Sports Tower,14.636086,121.042539,"EDSA, Kamuning, Quezon City","['Swimming pool', 'Gym', 'Security', 'Car park', 'Balcony', 'Tennis court', ""Children's area"", 'Electricity', 'Panoramic view', 'Concierge', 'Water']",0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 24,000,000","(₱ 166,667 / m2)",https://www.dotproperty.com.ph/ads/apartment-for-sale-in-del-monte-metro-manila_32ed802340dd-827e-5fd5-9766-643cbd18,18ced653-3320-4ca4-b271-cc956791cb76,,,144 m2,,"Apartment for sale in Del Monte, Metro Manila",14.6432295,121.0148742,"Del Monte, San Francisco del Monte, Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 85,000,000","(₱ 47,222 / m2)",https://www.dotproperty.com.ph/ads/36-bedroom-serviced-apartment-for-sale-in-e-rodriguez-metro-manila-near-lrt-2-araneta-center-cubao_b33d05ac1e02-c141-bb88-c127-9149bde3,Bldg near Q.Mart,36,36,"1,800 m2",5,"36 Bedroom Serviced Apartment for sale in E. Rodriguez, Metro Manila near LRT-2 Araneta Center-Cubao",14.62926243,121.05170446,"Nepa Q Mart, Ermin Garcia Avenue, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Car park', 'Electricity', 'Panoramic view', 'Elevator']",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 6,980,000","(₱ 59,153 / m2)",https://www.dotproperty.com.ph/4-bedroom-apartment-for-sale-in-fairview-metro-manila_7933943,FAIRVIEW-EVELYN,4,3,118 m2,3,"4 Bedroom Apartment for sale in Fairview, Metro Manila",14.7023796,121.0675989,"West Fairview, Coronet, Novaliches, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 5,522,400","(₱ 141,600 / m2)",https://www.dotproperty.com.ph/2-bedroom-apartment-for-sale-in-damayang-lagi-metro-manila_6958108,74ba5be6-476c-4330-8b0e-e2fb820d4ef6,2,1,39 m2,10,"2 Bedroom Apartment for sale in Damayang Lagi, Metro Manila",14.62107642,121.02273612,"1118 E Rodriguez Sr. Ave, New Manila, Quezon City, 1112 Metro Manila, Philippines","['Swimming pool', 'Gym', 'Security', 'Garden', 'Balcony', ""Children's area"", 'Electricity', 'Elevator', 'Water', 'Alarm', 'Built-in kitchen', 'Cistern']",0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 18,000,000","(₱ 90,000 / m2)",https://www.dotproperty.com.ph/ads/4-bedroom-apartment-for-sale-in-maharlika-metro-manila_69adcfdcf24b-7dd0-cb88-8ece-9abcdf7a,Kanlaon Apartment,4,4,200 m2,320,"4 Bedroom Apartment for sale in Maharlika, Metro Manila",14.63508507,120.9961978,"159-183 Speaker Perez, Maharlika, Quezon City, Second District NCR, National Capital Region, PHL","['Electricity', 'Water']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 7,800,000","(₱ 106,849 / m2)",https://www.dotproperty.com.ph/2-bedroom-apartment-for-sale-in-one-orchard-road-quezon-city-metro-manila_7971165,4a50053b-f1f0-4657-b910-e41b12fd944e,2,2,73 m2,,One Orchard Road,14.660386,121.02271,"Eastwood City Libis, Quezon City","['Security', 'Car park', 'Garden', 'Video cable']",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,,1.0,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 5,169,457","(₱ 123,082 / m2)",https://www.dotproperty.com.ph/3-bedroom-apartment-for-sale-or-rent-in-south-triangle-metro-manila-near-mrt-3-kamuning_9658248,b5c36d57-9355-4af8-b79d-934175e88312,3,1,42 m2,10,"3 Bedroom Apartment for Sale or Rent in South Triangle, Metro Manila near MRT-3 Kamuning",14.634943,121.043018,"793 Epifanio de los Santos Ave, Diliman, Quezon City, Metro Manila, Pilipinas","['Swimming pool', 'Security', 'Electricity', 'Elevator', 'Water', 'Alarm', 'Built-in kitchen']",0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1.0,,,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 5,300,000","(₱ 220,833 / m2)",https://www.dotproperty.com.ph/apartment-for-sale-in-torre-lorenzo-loyola-loyola-heights-metro-manila-near-lrt-2-katipunan_7231776,102,,1,24 m2,,Torre Lorenzo Loyola,14.636462,121.07371,Tierra Lorenzo Loyola,"['Swimming pool', 'Air conditioning', 'Gym', 'Security', 'Car park', 'Garden', 'Equipped kitchen', 'Electricity', 'Concierge', 'Elevator', 'Roof garden', 'Water', 'Alarm', 'Built-in wardrobe', 'Guardhouse', 'Utility room']",0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,1.0,,,
,"Quezon City, Metro Manila","₱ 25,000,000","(₱ 49,116 / m2)",https://www.dotproperty.com.ph/ads/2-bedroom-apartment-for-sale-or-rent-in-novaliches-proper-metro-manila_42d5a700a668-f571-1aa8-f6cc-9609d679,ARES3,2,1,509 m2,800,"2 Bedroom Apartment for Sale or Rent in Novaliches Proper, Metro Manila",14.720041,121.0379326,"Ramirez Subdivision Nova Proper, Novaliches, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Car park', ""Children's area"", 'Electricity', 'Terrace']",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 25,000,000","(₱ 49,116 / m2)",https://www.dotproperty.com.ph/ads/2-bedroom-apartment-for-sale-or-rent-in-novaliches-proper-metro-manila_42d5a700a668-f571-1aa8-86cc-945361ad,ARES3,2,1,509 m2,800,"2 Bedroom Apartment for Sale or Rent in Novaliches Proper, Metro Manila",14.720041,121.0379326,"Ramirez Subdivision Nova Proper, Novaliches, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Car park', ""Children's area"", 'Electricity', 'Terrace']",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 450,000,000",,https://www.dotproperty.com.ph/20-bedroom-apartment-for-sale-or-rent-in-pasong-tamo-metro-manila_7083723,Residential Building,20,20,,8,"20 Bedroom Apartment for Sale or Rent in Pasong Tamo, Metro Manila",14.676041,121.0437,"218 Narra St, Quezon City, 1810 Metro Manila, Philippines","['Air conditioning', 'Security', 'Car park', 'Concierge']",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,,,1.0,,,,,,,,,,,,,
