title,location,price,price_per_sqm,url,listing_id,bedrooms,floor_area,land_area,name,latitude,longitude,address,facilities,Access for the disabled,Air conditioning,Alarm,Car park,Concierge,Electricity,Elevator,Internet,Office,Security,Water,Built-in kitchen,Equipped kitchen,Garden,Guardhouse,Gym,Swimming pool,bathrooms,floor,Tennis court,Children's area,Library,Grill,Cistern,Video cable,Panoramic view
,"Quezon City, Metro Manila","₱ 120,000,000","(₱ 290,557 / m2)",https://www.dotproperty.com.ph/commercial-for-sale-in-san-martin-de-porres-metro-manila-near-mrt-3-araneta-center-cubao_8283019,MadC566,,413 m2,,"Commercial for sale in San Martin de Porres, Metro Manila near MRT-3 Araneta Center-Cubao",14.621112,121.0497494,"Jollibee Edsa Aurora, Aurora Boulevard, Cubao, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 40,000,000","(₱ 200,000 / m2)",https://www.dotproperty.com.ph/commercial-for-sale-in-pasong-tamo-metro-manila_8419449,C850,,200 m2,700 m2,"Commercial for sale in Pasong Tamo, Metro Manila",14.6760413,121.0437003,"Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 38,000,000",,https://www.dotproperty.com.ph/commercial-for-sale-in-socorro-metro-manila-near-lrt-2-araneta-center-cubao_8611506,C962,,,210 m2,"Commercial for sale in Socorro, Metro Manila near LRT-2 Araneta Center-Cubao",14.6177663,121.0571541,"Cubao, Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 95,000,000",,https://www.dotproperty.com.ph/ads/commercial-for-sale-in-don-manuel-metro-manila_d5a2ace38d5b-6c90-2e75-6ed2-1eaa5055,RSJ260,,,600 m2,"Commercial for sale in Don Manuel, Metro Manila",14.61771,121.00195501,"East Rodriguez Sr. Avenue, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 55,000,000","(₱ 183,333 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-e-rodriguez-metro-manila-near-lrt-2-araneta-center-cubao_b77d32be45b0-a78f-2335-4b14-cab11116,RSJ526,,300 m2,300 m2,"Commercial for sale in E. Rodriguez, Metro Manila near LRT-2 Araneta Center-Cubao",14.6248191,121.0517531,"West Point, Cubao, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 220,000,000",,https://www.dotproperty.com.ph/commercial-for-sale-in-pasong-tamo-metro-manila_8260518,C661,,,714 m2,"Commercial for sale in Pasong Tamo, Metro Manila",14.6760413,121.0437003,"Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila",₱ 1.3 billion,"(₱ 52,760 / m2)",https://www.dotproperty.com.ph/commercial-for-sale-in-pasong-tamo-metro-manila_8189284,MadC550,,"24,640 m2","1,375 m2","Commercial for sale in Pasong Tamo, Metro Manila",14.6760413,121.0437003,"Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila",₱ 1.049 billion,,https://www.dotproperty.com.ph/ads/warehouse-factory-for-sale-in-apolonio-samson-metro-manila-near-lrt-1-balintawak_500bd699a32e-6ce0-a0e5-a9af-4f865f87,RSJ203,,,"13,110 m2","Warehouse / Factory for sale in Apolonio Samson, Metro Manila near LRT-1 Balintawak",14.65835316,121.01079061,"Howmart Road, Balintawak, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 700,000,000","(₱ 506,879 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-south-triangle-metro-manila-near-mrt-3-kamuning_7c7037f9dd3f-2f40-d9f5-6837-d5f8fe78,RSJ512,,"1,381 m2","1,381 m2","Commercial for sale in South Triangle, Metro Manila near MRT-3 Kamuning",14.6348849,121.0355732,"Timog Avenue, Diliman, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 13,000,000","(₱ 80,951 / m2)",https://www.dotproperty.com.ph/4-bedroom-commercial-for-sale-in-socorro-metro-manila-near-lrt-2-araneta-center-cubao_9192734,b9d1386c-f23a-4f54-90ff-22be028f59cc,4,160.59 m2,63.06 m2,"4 Bedroom Commercial for sale in Socorro, Metro Manila near LRT-2 Araneta Center-Cubao",14.6177663,121.0571541,"Cubao, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Garden', ""Children's area""]",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4,,1.0,,,,,
,"Quezon City, Metro Manila","₱ 13,000,000","(₱ 80,951 / m2)",https://www.dotproperty.com.ph/4-bedroom-commercial-for-sale-in-socorro-metro-manila-near-lrt-2-araneta-center-cubao_9166876,9cad68f1-5260-4b12-a39b-f9aec56eb37b,4,160.59 m2,63.06 m2,"4 Bedroom Commercial for sale in Socorro, Metro Manila near LRT-2 Araneta Center-Cubao",14.6177663,121.0571541,"Cubao, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Garden']",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,4,,,,,,,
,"Quezon City, Metro Manila","₱ 13,000,000","(₱ 80,951 / m2)",https://www.dotproperty.com.ph/4-bedroom-commercial-for-sale-in-socorro-metro-manila-near-lrt-2-araneta-center-cubao_9285438,3922d4ba-8244-4a17-a4b4-dcf884cd5fa3,4,160.59 m2,63.06 m2,"4 Bedroom Commercial for sale in Socorro, Metro Manila near LRT-2 Araneta Center-Cubao",14.62203,121.056426,"Cubao Expo, General Romulo Avenue, Cubao, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Garden']",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,4,,,,,,,
,"Quezon City, Metro Manila","₱ 13,000,000","(₱ 80,951 / m2)",https://www.dotproperty.com.ph/4-bedroom-commercial-for-sale-in-socorro-metro-manila-near-lrt-2-araneta-center-cubao_9152060,09fb3f5f-ce8b-4c44-8d76-d15d79ca892b,4,160.59 m2,63.06 m2,"4 Bedroom Commercial for sale in Socorro, Metro Manila near LRT-2 Araneta Center-Cubao",14.6177663,121.0571541,"Cubao, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Garden']",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,4,,,,,,,
,"Quezon City, Metro Manila","₱ 58,000,000",,https://www.dotproperty.com.ph/ads/commercial-for-sale-in-south-triangle-metro-manila-near-mrt-3-quezon-avenue_d1ad55a1e385-18fe-caa2-4bed-59518089,01918404-cbe5-7ffd-ba18-416b8f44cf8c,,,,"Commercial for sale in South Triangle, Metro Manila near MRT-3 Quezon Avenue",14.6398757,121.0315738,"Pacific Century Tower, Abenida Quezon, Diliman, Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 10,557,312","(₱ 216,649 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-fairview-metro-manila_9ceed76be4d2-ea60-94b5-c05a-e2aed585,LRH-T1U1-4873SQM-COMMERCIALSPACE-GMR-FAIRVIEW,,48.73 m2,,"Commercial for sale in Fairview, Metro Manila",14.7061993,121.0727742,"Pearl Drive, Novaliches, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Gym', 'Security', 'Car park', 'Garden', ""Children's area"", 'Concierge', 'Access for the disabled', 'Grill', 'Cistern']",1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,,1.0,,1.0,1.0,,
,"Quezon City, Metro Manila","₱ 125,000,000",,https://www.dotproperty.com.ph/ads/commercial-for-sale-in-do%C3%B1a-josefa-metro-manila_807d832fcf9b-3ea0-bba5-94dd-d38e0f4a,f5a9b16c-cc50-4fee-9fb6-e0ada761c291,,,,"Commercial for sale in Do&ntilde;a Josefa, Metro Manila",14.618149,121.0043011,"21 E Rodriguez Sr. Ave, Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 8,653,534","(₱ 177,581 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-commonwealth-metro-manila_844a4d24b775-64cf-3275-8c64-086877c2,LRH-T1U114-4873SQM-COMMERCIALSPACE-GMR-FAIRVIEW,,48.73 m2,,"Commercial for sale in Commonwealth, Metro Manila",14.6966972,121.0822362,"Commonwealth, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Gym', 'Security', 'Car park', 'Garden', 'Tennis court', ""Children's area"", 'Concierge', 'Library', 'Access for the disabled', 'Grill', 'Cistern']",1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,,
,"Quezon City, Metro Manila","₱ 8,653,534","(₱ 177,581 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-commonwealth-metro-manila_5a91e975712d-bc1e-b365-36f1-9dd33ee5,LRH-T1U114-4873SQM-COMMERCIALSPACE-GMR-FAIRVIEW,,48.73 m2,,"Commercial for sale in Commonwealth, Metro Manila",14.6966972,121.0822362,"Commonwealth, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Gym', 'Security', 'Car park', 'Garden', 'Tennis court', ""Children's area"", 'Concierge', 'Library', 'Access for the disabled', 'Grill', 'Cistern']",1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,,
,"Quezon City, Metro Manila","₱ 8,653,534","(₱ 177,581 / m2)",https://www.dotproperty.com.ph/3-bedroom-townhouse-for-sale-in-pulang-lupa-dos-metro-manila_9351921,LRH-T1U114-4873SQM-COMMERCIALSPACE-GMR-FAIRVIEW,,48.73 m2,,"Commercial for sale in Commonwealth, Metro Manila",14.6966972,121.0822362,"Commonwealth, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Gym', 'Security', 'Car park', 'Garden', 'Tennis court', ""Children's area"", 'Concierge', 'Library', 'Access for the disabled', 'Grill', 'Cistern']",1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,,
,"Quezon City, Metro Manila","₱ 140,000,000",,https://www.dotproperty.com.ph/commercial-for-sale-in-pasong-tamo-metro-manila_8350295,C775,,,,"Commercial for sale in Pasong Tamo, Metro Manila",14.6760413,121.0437003,"Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 13,000,000","(₱ 80,951 / m2)",https://www.dotproperty.com.ph/4-bedroom-commercial-for-sale-in-socorro-metro-manila-near-lrt-2-araneta-center-cubao_9065707,6ae390dd-0396-46fa-9f7f-08928f75d4d5,4,160.59 m2,63 m2,"4 Bedroom Commercial for sale in Socorro, Metro Manila near LRT-2 Araneta Center-Cubao",14.6177663,121.0571541,"Cubao, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', ""Children's area""]",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,,1.0,,,,,
,"Quezon City, Metro Manila","₱ 180,000,000",,https://www.dotproperty.com.ph/commercial-for-sale-in-pasong-tamo-metro-manila_8463127,C789,,,,"Commercial for sale in Pasong Tamo, Metro Manila",14.6760413,121.0437003,"Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 13,000,000","(₱ 80,951 / m2)",https://www.dotproperty.com.ph/4-bedroom-commercial-for-sale-in-socorro-metro-manila-near-lrt-2-araneta-center-cubao_9023624,a265a8eb-0425-4283-bf0c-72154569b84d,4,160.59 m2,63.06 m2,"4 Bedroom Commercial for sale in Socorro, Metro Manila near LRT-2 Araneta Center-Cubao",14.6177663,121.0571541,"Cubao, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Garden']",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,4,,,,,,,
,"Quezon City, Metro Manila","₱ 13,000,000","(₱ 80,951 / m2)",https://www.dotproperty.com.ph/4-bedroom-commercial-for-sale-in-socorro-metro-manila-near-lrt-2-araneta-center-cubao_9054423,2ab18850-8d1c-47e8-a7ea-18e1163cf371,4,160.59 m2,63.06 m2,"4 Bedroom Commercial for sale in Socorro, Metro Manila near LRT-2 Araneta Center-Cubao",14.6177663,121.0571541,"Cubao, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Garden']",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,3,,,,,,,
,"Quezon City, Metro Manila","₱ 247,500,000",,https://www.dotproperty.com.ph/ads/commercial-for-sale-in-phil-am-metro-manila-near-mrt-3-north-avenue_f3ec3324f184-2d9e-1ba8-100d-9fe5942b,e7504ba0-c998-1fe8-b0c7-518a5766db6a,,,"1,125 m2","Commercial for sale in Phil-Am, Metro Manila near MRT-3 North Avenue",14.6463776,121.0279869,"West Avenue, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 247,500,000",,https://www.dotproperty.com.ph/ads/commercial-for-sale-in-phil-am-metro-manila-near-mrt-3-north-avenue_f3ec3324f184-2d9e-1ba8-f00d-9b2f4a5b,e4f5a7e0-c99a-1fe8-b0c7-518a5766db6a,,,"1,125 m2","Commercial for sale in Phil-Am, Metro Manila near MRT-3 North Avenue",14.6463776,121.0279869,"West Avenue, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 247,500,000",,https://www.dotproperty.com.ph/ads/commercial-for-sale-in-phil-am-metro-manila-near-mrt-3-north-avenue_f3ec3324f184-2d9e-1ba8-000d-99f7442e,b7552a00-c999-1fe8-b0c7-518a5766db6a,,,"1,125 m2","Commercial for sale in Phil-Am, Metro Manila near MRT-3 North Avenue",14.6463776,121.0279869,"West Avenue, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 247,500,000",,https://www.dotproperty.com.ph/ads/commercial-for-sale-in-phil-am-metro-manila-near-mrt-3-north-avenue_f3ec3324f184-2d9e-1ba8-e00d-9f5685ef,ab4134a0-c99b-1fe8-b0c7-518a5766db6a,,,"1,125 m2","Commercial for sale in Phil-Am, Metro Manila near MRT-3 North Avenue",14.6463776,121.0279869,"West Avenue, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 247,500,000",,https://www.dotproperty.com.ph/ads/commercial-for-sale-in-phil-am-metro-manila-near-mrt-3-north-avenue_f3ec3324f184-2d9e-1ba8-100d-980a36a2,7f36f910-c998-1fe8-b0c7-518a5766db6a,,,"1,125 m2","Commercial for sale in Phil-Am, Metro Manila near MRT-3 North Avenue",14.6463776,121.0279869,"West Avenue, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 247,500,000",,https://www.dotproperty.com.ph/ads/commercial-for-sale-in-phil-am-metro-manila-near-mrt-3-north-avenue_f3ec3324f184-2d9e-1ba8-f00d-9f142012,789758a0-c99a-1fe8-b0c7-518a5766db6a,,,"1,125 m2","Commercial for sale in Phil-Am, Metro Manila near MRT-3 North Avenue",14.6463776,121.0279869,"West Avenue, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 14,500,000","(₱ 90,625 / m2)",https://www.dotproperty.com.ph/4-bedroom-commercial-for-sale-in-socorro-metro-manila-near-lrt-2-araneta-center-cubao_8833463,c6605f38-9b5f-47f9-bebd-854a778a2427,4,160 m2,63.06 m2,"4 Bedroom Commercial for sale in Socorro, Metro Manila near LRT-2 Araneta Center-Cubao",14.6177663,121.0571541,"Cubao, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,,,,,,,
,"Quezon City, Metro Manila","₱ 13,000,000","(₱ 80,951 / m2)",https://www.dotproperty.com.ph/4-bedroom-commercial-for-sale-in-socorro-metro-manila-near-lrt-2-araneta-center-cubao_9131883,ccbe63cb-6db8-4e7d-8387-a40209c7c8ee,4,160.59 m2,63.06 m2,"4 Bedroom Commercial for sale in Socorro, Metro Manila near LRT-2 Araneta Center-Cubao",14.6177663,121.0571541,"Cubao, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Garden']",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,4,,,,,,,
,"Quezon City, Metro Manila","₱ 565,000,000","(₱ 280,815 / m2)",https://www.dotproperty.com.ph/land-for-sale-in-south-triangle-metro-manila-near-mrt-3-kamuning_7833151,"Prime Commercial Building for Sale @ South Triangle, Diliman, Quezon City",,"2,012 m2","1,381 m2","Commercial for sale in South Triangle, Metro Manila near MRT-3 Quezon Avenue",14.6375615,121.0359796,"South Triangle, Diliman, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Car park', 'Cistern']",0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,4,,,,,1.0,,
,"Quezon City, Metro Manila","₱ 13,000,000","(₱ 80,951 / m2)",https://www.dotproperty.com.ph/4-bedroom-commercial-for-sale-in-socorro-metro-manila-near-lrt-2-araneta-center-cubao_9107358,a41b08d3-fa90-4340-a7cc-3daa03442e05,4,160.59 m2,63.06 m2,"4 Bedroom Commercial for sale in Socorro, Metro Manila near LRT-2 Araneta Center-Cubao",14.6177663,121.0571541,"Cubao, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security']",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,,,,,,,
,"Quezon City, Metro Manila","₱ 14,500,000","(₱ 90,292 / m2)",https://www.dotproperty.com.ph/4-bedroom-commercial-for-sale-in-socorro-metro-manila-near-lrt-2-araneta-center-cubao_8995773,1aad86aa-cc53-4814-87a7-ee2363794814,4,160.59 m2,63.06 m2,"4 Bedroom Commercial for sale in Socorro, Metro Manila near LRT-2 Araneta Center-Cubao",14.6177663,121.0571541,"Cubao, Lungsod Quezon, Kalakhang Maynila, Pilipinas",['Air conditioning'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,,,,,,,
,"Quezon City, Metro Manila","₱ 14,500,000",,https://www.dotproperty.com.ph/3-bedroom-commercial-for-sale-in-pasong-tamo-metro-manila_8079314,C470,3,,76.5 m2,"3 Bedroom Commercial for sale in Pasong Tamo, Metro Manila",14.6760413,121.0437003,"Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,
,"Quezon City, Metro Manila","₱ 14,500,000","(₱ 90,292 / m2)",https://www.dotproperty.com.ph/4-bedroom-commercial-for-sale-in-socorro-metro-manila-near-lrt-2-araneta-center-cubao_8872483,6b11e2a1-3b92-4b1c-a9a0-cffd3afa9728,4,160.59 m2,63.06 m2,"4 Bedroom Commercial for sale in Socorro, Metro Manila near LRT-2 Araneta Center-Cubao",14.6177663,121.0571541,"Cubao, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Garden']",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,3,,,,,,,
,"Quezon City, Metro Manila","₱ 14,500,000","(₱ 90,292 / m2)",https://www.dotproperty.com.ph/5-bedroom-commercial-for-sale-in-socorro-metro-manila-near-lrt-2-araneta-center-cubao_8985574,2fa9f1f7-5595-402a-9d9b-81b643ffa746,5,160.59 m2,63.06 m2,"5 Bedroom Commercial for sale in Socorro, Metro Manila near LRT-2 Araneta Center-Cubao",14.6177663,121.0571541,"Cubao, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Garden']",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,5,,,,,,,
,"Quezon City, Metro Manila","₱ 13,000,000","(₱ 80,951 / m2)",https://www.dotproperty.com.ph/4-bedroom-commercial-for-sale-in-socorro-metro-manila-near-lrt-2-araneta-center-cubao_9125420,a4a52356-d675-44dc-af92-428022ff6f6f,4,160.59 m2,63.06 m2,"4 Bedroom Commercial for sale in Socorro, Metro Manila near LRT-2 Araneta Center-Cubao",14.6177663,121.0571541,"Cubao, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security']",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,,,,,,,
,"Quezon City, Metro Manila","₱ 13,000,000","(₱ 81,250 / m2)",https://www.dotproperty.com.ph/4-bedroom-commercial-for-sale-in-socorro-metro-manila-near-lrt-2-araneta-center-cubao_9258053,68d4535b-1703-4bbd-a5f4-4ddc0f99c863,4,160 m2,63 m2,"4 Bedroom Commercial for sale in Socorro, Metro Manila near LRT-2 Araneta Center-Cubao",14.6177663,121.0571541,"Cubao, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security']",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,,,,,,,
,"Quezon City, Metro Manila","₱ 14,500,000","(₱ 90,292 / m2)",https://www.dotproperty.com.ph/4-bedroom-commercial-for-sale-in-socorro-metro-manila-near-lrt-2-araneta-center-cubao_8858516,bdd95fe0-0e4c-41fd-914b-c6df171ac07b,4,160.59 m2,63.06 m2,"4 Bedroom Commercial for sale in Socorro, Metro Manila near LRT-2 Araneta Center-Cubao",14.6177663,121.0571541,"Cubao, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,,,,,,,
,"Quezon City, Metro Manila","₱ 13,000,000","(₱ 80,951 / m2)",https://www.dotproperty.com.ph/4-bedroom-commercial-for-sale-in-commonwealth-metro-manila_9099627,074b4cd4-3ef4-4435-bd0d-5f94af140bb8,4,160.59 m2,63.06 m2,"4 Bedroom Commercial for sale in Commonwealth, Metro Manila",14.6966972,121.0822362,"Commonwealth, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,,,,,,,
,"Quezon City, Metro Manila","₱ 130,000,000","(₱ 81,761 / m2)",https://www.dotproperty.com.ph/4-bedroom-commercial-for-sale-in-paligsahan-metro-manila_4780182,0a7dac40-460f-492d-a780-e0d5280765c6,4,"1,590 m2",,"4 Bedroom Commercial for sale in Paligsahan, Metro Manila",14.632222,121.019609,"19 Panay Ave, Diliman, Quezon City, Metro Manila, Philippines","['Air conditioning', 'Car park', 'Video cable']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,,,,,1.0,
,"Quezon City, Metro Manila","₱ 75,300,000","(₱ 177,176 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-kristong-hari-metro-manila_5e68a5accc81-548e-cb88-e15d-982eb9f5,Leigh,,425 m2,149.62 m2,"Commercial for sale in Kristong Hari, Metro Manila",14.62506129,121.03315149,"Tomas Morato Avenue, Diliman, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Car park', 'Cistern']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,,,,,1.0,,
,"Quezon City, Metro Manila","₱ 13,000,000","(₱ 80,951 / m2)",https://www.dotproperty.com.ph/4-bedroom-commercial-for-sale-in-socorro-metro-manila-near-lrt-2-araneta-center-cubao_9015873,dfe6677e-885f-4868-a635-24889de0305a,4,160.59 m2,63.06 m2,"4 Bedroom Commercial for sale in Socorro, Metro Manila near LRT-2 Araneta Center-Cubao",14.6177663,121.0571541,"Cubao, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Car park', 'Garden']",0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,4,3,,,,,,,
,"Quezon City, Metro Manila","₱ 39,000,000","(₱ 130,000 / m2)",https://www.dotproperty.com.ph/17-bedroom-commercial-for-sale-in-socorro-metro-manila-near-lrt-2-araneta-center-cubao_7681603,038 - Apartment Building Cubao,17,300 m2,300 m2,"17 Bedroom Commercial for sale in Socorro, Metro Manila near LRT-2 Araneta Center-Cubao",14.6177663,121.0571541,"Cubao, Lungsod Quezon, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,,,,,,,
,"Quezon City, Metro Manila","₱ 10,557,311","(₱ 216,649 / m2)",https://www.dotproperty.com.ph/3-bedroom-condo-for-sale-in-caloocan-metro-manila-near-lrt-1-monumento_8847460,LRH-T1U01-4873SQM-COMMERCIALSPACE-GMR-FAIRVIEW,,48.73 m2,,"Commercial for sale in Fairview, Metro Manila",14.7021785,121.0682102,"Fairview, Novaliches, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Gym', 'Security', 'Car park', 'Garden', 'Tennis court', ""Children's area"", 'Concierge', 'Access for the disabled', 'Grill', 'Cistern']",1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,,1,1.0,1.0,,1.0,1.0,,
,"Quezon City, Metro Manila","₱ 10,557,311","(₱ 216,649 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-fairview-metro-manila_0758508fe6fe-61a0-a305-a666-d6a2c166,LRH-T1U01-4873SQM-COMMERCIALSPACE-GMR-FAIRVIEW,,48.73 m2,,"Commercial for sale in Fairview, Metro Manila",14.7061993,121.0727742,"Pearl Drive, Novaliches, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Gym', 'Security', 'Car park', 'Garden', 'Tennis court', ""Children's area"", 'Concierge', 'Library', 'Access for the disabled', 'Grill', 'Cistern']",1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,,1,1.0,1.0,1.0,1.0,1.0,,
