title,location,price,price_per_sqm,url,listing_id,bedrooms,bathrooms,floor_area,floor,name,latitude,longitude,address,facilities,Swimming pool,Air conditioning,Gym,Internet,Security,Car park,Garden,Balcony,Tennis court,Children's area,Equipped kitchen,Electricity,Concierge,Elevator,Roof garden,Water,Alarm,Access for the disabled,Guardhouse,Built-in kitchen,Utility room,Video cable,Patio,Cistern,Panoramic view,Library,Terrace,Heating,Fireplace,Built-in wardrobe,Cellar,Grill,Hot Tub,Natural gas,Office,Sauna
,"Quezon City, Metro Manila","₱23,000,000.00","(₱ 377,049 / m2)",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-quezon-city-metro-manila_92018f098c14-ea2f-2812-7570-105e7089,Parklinks ALP,1,1,61 m2,9,"1 Bedroom Condo for sale in Quezon City, Metro Manila",14.5992212,121.0825316,"Parklinks Avenue, Pasig, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', 'Tennis court', 'Sauna', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Concierge', 'Library', 'Elevator', 'Roof garden', 'Terrace', 'Water', 'Patio', 'Heating', 'Alarm', 'Fireplace', 'Built-in wardrobe', 'Cellar', 'Access for the disabled', 'Grill', 'Guardhouse', 'Built-in kitchen', 'Hot Tub', 'Office', 'Utility room', 'Video cable', 'Cistern']",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
,"Quezon City, Metro Manila","₱7,858,000.00","(₱ 137,860 / m2)",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-sale-in-the-orabella-pasong-tamo-metro-manila_5cea25060507-1931-2662-bd16-87ee8089,2BR THE ORABELLA,2,1,57 m2,,The Orabella,14.676041,121.0437,"21st Ave., Brgy. Tagumpay, Cubao, Quezon City","['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', ""Children's area"", 'Equipped kitchen', 'Panoramic view', 'Concierge', 'Elevator', 'Roof garden', 'Terrace', 'Water', 'Patio', 'Alarm', 'Access for the disabled', 'Grill', 'Guardhouse', 'Built-in kitchen', 'Natural gas', 'Office', 'Utility room', 'Video cable']",1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1.0,,1.0,,1.0,,,,,1.0,,1.0,1.0,
,"Quezon City, Metro Manila","₱8,993,000.00","(₱ 222,049 / m2)",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-mira-san-roque-metro-manila-near-lrt-2-anonas_b9024265cbcc-cf80-6e95-cd70-fa9247e4,5b2570fa-92cd-40b3-91ad-dded4375790e,1,1,40.5 m2,,MIRA,14.623167,121.059649,,"['Swimming pool', 'Gym', 'Security', 'Balcony', ""Children's area"", 'Electricity', 'Panoramic view', 'Elevator', 'Roof garden', 'Water', 'Built-in kitchen']",1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,,,1.0,,,,,,,,,,,
,"Quezon City, Metro Manila","₱9,550,000.00","(₱ 235,802 / m2)",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-mira-san-roque-metro-manila-near-lrt-2-anonas_d514cbb28731-f171-d332-3c1e-5aed8089,MIRA 1 BEDROOM.,1,1,40.5 m2,10,MIRA,14.623167,121.059649,,"['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', 'Sauna', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Concierge', 'Library', 'Elevator', 'Roof garden', 'Terrace', 'Water', 'Patio', 'Alarm', 'Built-in wardrobe', 'Cellar', 'Access for the disabled', 'Grill', 'Guardhouse', 'Built-in kitchen', 'Office', 'Utility room', 'Video cable', 'Cistern']",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,1.0
,"Quezon City, Metro Manila","₱17,137,000.00","(₱ 219,705 / m2)",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-sale-in-mira-san-roque-metro-manila-near-lrt-2-anonas_3a1ecf9bfe6a-e720-eee2-b8d7-7e2d8089,MIRA 2 BEDROOMS,2,2,78 m2,8,MIRA,14.623167,121.059649,,"['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', 'Sauna', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Concierge', 'Library', 'Elevator', 'Roof garden', 'Terrace', 'Water', 'Patio', 'Alarm', 'Built-in wardrobe', 'Cellar', 'Access for the disabled', 'Grill', 'Guardhouse', 'Built-in kitchen', 'Office', 'Utility room', 'Video cable', 'Cistern']",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,1.0
,"Quezon City, Metro Manila","₱16,000,000.00","(₱ 266,667 / m2)",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-ugong-norte-metro-manila_458cfde351d3-8401-cb15-2e1b-7c72656d,Velaris 1,1,1,60 m2,40,"1 Bedroom Condo for sale in Ugong Norte, Metro Manila",14.594456,121.0800149,"Bridgetowne Pasig, Eulogio Rodriguez Jr. Avenue, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Internet', 'Car park', 'Balcony', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Concierge', 'Terrace', 'Water', 'Patio', 'Heating', 'Alarm', 'Built-in wardrobe', 'Cellar', 'Access for the disabled', 'Built-in kitchen', 'Utility room', 'Video cable']",0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1.0,,,,1.0,1.0,,1.0,1.0,,,,,
,"Quezon City, Metro Manila","₱5,109,000.00","(₱ 204,360 / m2)",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-pag-ibig-sa-nayon-metro-manila_cee62f95174d-17af-bb88-d187-947d658e,Avida Cloverleaf A.Bonifacio,1,1,25 m2,8,"1 Bedroom Condo for sale in Pag-Ibig Sa Nayon, Metro Manila",14.64654602,120.99500532,"Avida Towers Cloverleaf, A. Bonifacio Avenue, Balintawak, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Concierge', 'Elevator', 'Roof garden', 'Terrace', 'Water', 'Patio', 'Alarm', 'Built-in wardrobe', 'Cellar', 'Access for the disabled', 'Guardhouse', 'Built-in kitchen', 'Office', 'Utility room', 'Video cable', 'Cistern']",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,,1.0,
,"Quezon City, Metro Manila","₱4,855,000.00","(₱ 156,613 / m2)",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-tagumpay-metro-manila-near-lrt-2-anonas_a92213c19dea-0adf-09f2-9071-e3b97089,01920e6b-8290-7a09-acf9-fbc08d68770f,1,1,31 m2,46,"1 Bedroom Condo for sale in Tagumpay, Metro Manila near LRT-2 Anonas",14.6223614,121.0638811,"The Orabella, 21st Avenue, Project 4, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Concierge', 'Elevator', 'Roof garden', 'Terrace', 'Water', 'Patio', 'Alarm', 'Access for the disabled', 'Grill', 'Guardhouse', 'Built-in kitchen', 'Hot Tub', 'Natural gas', 'Office', 'Utility room', 'Video cable', 'Cistern']",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,
,"Quezon City, Metro Manila","₱3,500,000.00","(₱ 169,082 / m2)",https://www.dotproperty.com.ph/condo-for-sale-in-matandang-balara-metro-manila_7698117,The Residences at Commonwealth By Century,,1,20.7 m2,9,"Condo for sale in Batasan Hills, Metro Manila",14.6765861,121.0872741,"The Residences at Commonwealth by Century, Matandang Balara, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Concierge', 'Library', 'Elevator', 'Roof garden', 'Water', 'Patio', 'Heating', 'Alarm', 'Built-in wardrobe', 'Access for the disabled', 'Grill', 'Guardhouse', 'Built-in kitchen', 'Utility room', 'Video cable', 'Cistern']",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,,
,"Quezon City, Metro Manila","₱800,000.00","(₱ 13,333 / m2)",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-sale-in-the-oriana-marilag-metro-manila-near-lrt-2-anonas_ae60d48ecce6-25fe-2a95-9b98-9d91c753,642d80c0-10e0-40f7-ba47-3bddb15c93bf,2,1,60 m2,34,The Oriana,14.62791,121.068601,,"['Swimming pool', 'Gym', 'Security', 'Car park', 'Tennis court', ""Children's area"", 'Elevator']",1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱17,137,000.00","(₱ 219,705 / m2)",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-sale-in-mira-san-roque-metro-manila-near-lrt-2-anonas_a7dec16f4c87-caef-4772-2cc3-c3fd8089,MIRA 2 BEDROOMS.,2,2,78 m2,8,MIRA,14.623167,121.059649,,"['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', 'Sauna', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Concierge', 'Library', 'Elevator', 'Roof garden', 'Terrace', 'Water', 'Patio', 'Alarm', 'Built-in wardrobe', 'Cellar', 'Access for the disabled', 'Grill', 'Guardhouse', 'Built-in kitchen', 'Office', 'Utility room', 'Video cable', 'Cistern']",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,1.0
,"Quezon City, Metro Manila","₱32,000,000.00","(₱ 242,424 / m2)",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-sale-in-kaunlaran-metro-manila-near-lrt-2-betty-go-belmonte_b4c60de2fecf-033e-cdd2-710a-e0798089,DS88-002914,2,3,132 m2,,"2 Bedroom Condo for sale in Kaunlaran, Metro Manila near LRT-2 Betty Go-Belmonte",14.6153286,121.0402657,"One Balete, N. Domingo, New Manila, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Car park', 'Balcony', 'Equipped kitchen', 'Electricity', 'Concierge', 'Elevator', 'Terrace', 'Built-in wardrobe', 'Built-in kitchen']",1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,,,,,1.0,,,1.0,,,,,,
,"Quezon City, Metro Manila","₱4,100,000.00","(₱ 195,238 / m2)",https://www.dotproperty.com.ph/ads/condo-for-sale-in-bagong-pag-asa-metro-manila-near-mrt-3-north-avenue_73f83c7490c1-d5f0-6bb2-4845-39507089,VITa22,,1,21 m2,22,"Condo for sale in Bagong Pag-Asa, Metro Manila near MRT-3 North Avenue",14.6521991,121.0358201,"Vertis North, North Avenue, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Garden', 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Concierge', 'Elevator', 'Alarm', 'Built-in wardrobe', 'Access for the disabled', 'Guardhouse', 'Built-in kitchen', 'Video cable']",1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,,,1.0,,,,,1.0,,,,,,
,"Quezon City, Metro Manila","₱2,713,806.00","(₱ 150,767 / m2)",https://www.dotproperty.com.ph/1-bedroom-condo-for-sale-in-loyola-heights-metro-manila-near-lrt-2-katipunan_9441084,"AFFORDABLE KATIPUNAN - LOYOLA HEIGHTS CONDO, VERY AFFORDABLE - 2023 SEPT TURNOVER",1,1,18 m2,1,101 Xavierville,14.634112,121.073331,,"['Swimming pool', 'Security', 'Elevator', 'Roof garden', 'Utility room']",1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,
,"Quezon City, Metro Manila",New,,https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-sale-in-socorro-metro-manila-near-lrt-2-araneta-center-cubao_c958eda4e3c6-740e-cc32-e63e-df816089,019381ac-b63b-76dd-b952-3d6b5fcb140d,2,3,86.5 m2,,"2 Bedroom Condo for sale in Socorro, Metro Manila near LRT-2 Araneta Center-Cubao",14.620977,121.0565572,"Manhattan Plaza Tower 2, Times Square Avenue, Cubao, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Gym', 'Security', 'Garden', 'Balcony', ""Children's area"", 'Panoramic view', 'Concierge', 'Elevator', 'Roof garden', 'Patio', 'Access for the disabled', 'Utility room', 'Video cable']",1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1.0,,1.0,,,,,,,,,,,
,"Quezon City, Metro Manila","₱7,683,701.00","(₱ 256,551 / m2)",https://www.dotproperty.com.ph/ads/condo-for-sale-in-primehomes-capitol-hills-matandang-balara-metro-manila_befa7bb73e85-f931-7002-27f1-6d297089,PH0046,,1,29.95 m2,12,Primehomes Capitol Hills,14.66556,121.077293,,"['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Concierge', 'Elevator', 'Water', 'Patio', 'Alarm', 'Access for the disabled', 'Guardhouse', 'Built-in kitchen', 'Utility room', 'Video cable', 'Cistern']",1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1.0,1.0,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱6,400,000.00","(₱ 266,667 / m2)",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-bagumbayan-metro-manila_90a93bf2579c-5c31-2952-b96a-05517089,RLC101324CRS,1,1,24 m2,40,"1 Bedroom Condo for sale in Bagumbayan, Metro Manila",14.6065926,121.0791619,"CIRRUS RESIDENCES, Bridgetowne Destination Estate, Eulogio Rodriguez Jr. Avenue, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Garden', ""Children's area"", 'Panoramic view', 'Elevator', 'Water', 'Built-in wardrobe']",1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,,,1.0,,,,,1.0,,,,,,
,"Quezon City, Metro Manila","₱7,683,701.00","(₱ 256,551 / m2)",https://www.dotproperty.com.ph/ads/condo-for-sale-in-primehomes-capitol-hills-matandang-balara-metro-manila_8bb72a536f37-7850-3002-d5fd-4fee8089,PH0025,,1,29.95 m2,12,Primehomes Capitol Hills,14.66556,121.077293,,"['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Concierge', 'Elevator', 'Water', 'Patio', 'Alarm', 'Access for the disabled', 'Guardhouse', 'Built-in kitchen', 'Utility room', 'Video cable', 'Cistern']",1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1.0,1.0,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱7,617,000.00","(₱ 211,583 / m2)",https://www.dotproperty.com.ph/ads/condo-for-sale-in-west-triangle-metro-manila_c4958ca2771c-472e-b692-915d-098b8089,0191e109-c480-703e-b725-d8227fd1405d,,1,36 m2,50,"Condo for sale in West Triangle, Metro Manila",14.6379006,121.0266941,"One Delta Terraces, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', 'Sauna', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Concierge', 'Library', 'Elevator', 'Roof garden', 'Terrace', 'Water', 'Patio', 'Alarm', 'Built-in wardrobe', 'Access for the disabled', 'Grill', 'Guardhouse', 'Built-in kitchen', 'Office', 'Utility room', 'Video cable', 'Cistern']",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,1.0
,"Quezon City, Metro Manila","₱10,500,200.00","(₱ 134,618 / m2)",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-sale-in-socorro-metro-manila-near-lrt-2-araneta-center-cubao_c9bf28500022-6a6e-4e52-f991-ee968089,019130bb-800a-74b5-b3f3-77999417ae0d,2,2,78 m2,18,"2 Bedroom Condo for sale in Socorro, Metro Manila near LRT-2 Araneta Center-Cubao",14.6192831,121.0577149,"Cubao, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', 'Tennis court', 'Sauna', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Concierge', 'Library', 'Elevator', 'Roof garden', 'Terrace', 'Water', 'Patio', 'Heating', 'Alarm', 'Fireplace', 'Built-in wardrobe', 'Cellar', 'Access for the disabled', 'Grill', 'Guardhouse', 'Built-in kitchen', 'Natural gas', 'Office', 'Utility room', 'Video cable', 'Cistern']",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
,"Quezon City, Metro Manila","₱8,600,200.00","(₱ 324,536 / m2)",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-socorro-metro-manila-near-lrt-2-araneta-center-cubao_7aa48868fee4-bb7f-faa2-56c2-ee968089,019130bb-7d34-7ffa-a2ee-5bba13115ff2,1,1,26.5 m2,18,"1 Bedroom Condo for sale in Socorro, Metro Manila near LRT-2 Araneta Center-Cubao",14.6192831,121.0577149,"Cubao, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', 'Tennis court', 'Sauna', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Concierge', 'Library', 'Elevator', 'Roof garden', 'Terrace', 'Water', 'Patio', 'Heating', 'Alarm', 'Fireplace', 'Built-in wardrobe', 'Cellar', 'Access for the disabled', 'Grill', 'Guardhouse', 'Built-in kitchen', 'Natural gas', 'Office', 'Utility room', 'Video cable', 'Cistern']",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
,"Quezon City, Metro Manila","₱6,800,000.00","(₱ 242,857 / m2)",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-the-arton-loyola-heights-metro-manila-near-lrt-2-katipunan_35a9c8885b01-4dee-8222-2cd3-07038089,01916929-6cd7-7771-bbc5-89e4111d0f46,1,1,28 m2,8,The Arton,14.632048,121.07535,"The Arton by Rockwell, Aurora Boulevard, Quezon Ci","['Swimming pool', 'Gym', 'Security', 'Car park', 'Tennis court', ""Children's area""]",1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱6,861,024.00","(₱ 124,746 / m2)",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-sale-in-the-oriana-marilag-metro-manila-near-lrt-2-anonas_5c2881484b44-5d01-57b5-0dee-100953c9,ORI   North 1605,2,1,55 m2,30,The Oriana,14.62791,121.068601,,"['Swimming pool', 'Gym', 'Security', 'Car park', 'Tennis court', ""Children's area"", 'Elevator']",1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱4,250,000.00",,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-infina-towers-marilag-metro-manila-near-lrt-2-anonas_8e97639db9c3-0fe1-40b5-0cc9-a5713349,0566824f-0dd9-4e95-8ba9-6d0ec06320b1,1,1,,24,INFINA TOWERS,14.628471,121.067842,"Infina Towers, Aurora Boulevard, Quezon City, NCR,",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱15,000,000.00","(₱ 262,467 / m2)",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-sale-in-the-magnolia-residences-tower-a-b-and-c-kaunlaran-metro-manila-near-lrt-2-gilmore_2c87f5f426b2-1c4e-f332-6444-494c8089,TMRC 32D,2,2,57.15 m2,32,"The Magnolia residences &ndash; Tower A, B, and C",14.613827,121.03919,"The Magnolia Residences Tower C and D, New Manila,","['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', 'Tennis court', 'Sauna', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Concierge', 'Library', 'Elevator', 'Terrace', 'Water', 'Patio', 'Alarm', 'Built-in wardrobe', 'Access for the disabled', 'Grill', 'Guardhouse', 'Built-in kitchen', 'Hot Tub', 'Natural gas', 'Office', 'Utility room', 'Video cable', 'Cistern']",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0
,"Quezon City, Metro Manila","₱10,980,480.00","(₱ 291,182 / m2)",https://www.dotproperty.com.ph/ads/condo-for-sale-in-shang-summit-south-triangle-metro-manila-near-mrt-3-kamuning_37cb523a78c2-4e61-e992-8778-e3976089,23D Shang Summit Studio,,1,37.71 m2,23,Shang Summit,14.636312,121.039374,,"['Swimming pool', 'Air conditioning', 'Gym', 'Security', 'Car park', 'Garden', 'Balcony', 'Sauna', ""Children's area"", 'Electricity', 'Concierge', 'Library', 'Elevator', 'Water', 'Alarm', 'Built-in wardrobe', 'Built-in kitchen', 'Utility room']",1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,,,,1.0,,,,1.0,,,,,,1.0
,"Quezon City, Metro Manila","₱8,243,400.00","(₱ 242,026 / m2)",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-south-triangle-metro-manila-near-mrt-3-quezon-avenue_9b9366e748f0-a300-0592-7917-c6c87089,MEL092324,1,1,34.06 m2,45,"1 Bedroom Condo for sale in South Triangle, Metro Manila near MRT-3 Quezon Avenue",14.63847955,121.0383524,"Sergeant Esguerra Avenue, South Triangle, Quezon City, Metro Manila, National Capital Region, PHL","['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Balcony', ""Children's area"", 'Electricity', 'Concierge', 'Elevator', 'Water', 'Patio', 'Heating', 'Alarm', 'Built-in wardrobe', 'Access for the disabled', 'Grill', 'Guardhouse', 'Built-in kitchen', 'Utility room', 'Video cable', 'Cistern']",1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1.0,1.0,,,,1.0,,1.0,,1.0,,,,
,"Quezon City, Metro Manila","₱13,000,000.00","(₱ 228,070 / m2)",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-balingasa-metro-manila-near-lrt-1-balintawak_f4cad40cda27-3d21-84b2-434b-1a6e7089,Sentrove Alveo,1,1,57 m2,8,"1 Bedroom Condo for sale in Balingasa, Metro Manila near LRT-1 Balintawak",14.6550249,121.0018197,"Sentrove at Cloverleaf by Alveo Land, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Concierge', 'Elevator', 'Roof garden', 'Terrace', 'Water', 'Patio', 'Heating', 'Alarm', 'Fireplace', 'Built-in wardrobe', 'Cellar', 'Access for the disabled', 'Guardhouse', 'Built-in kitchen', 'Hot Tub', 'Office', 'Utility room', 'Video cable', 'Cistern']",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,
,"Quezon City, Metro Manila","₱11,066,000.00","(₱ 208,792 / m2)",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-sale-in-mira-san-roque-metro-manila-near-lrt-2-anonas_b02bb4211a8c-2ebe-d3b5-c3fb-44dbe2cb,18.LG (Mira 2-BR),2,2,53 m2,,MIRA,14.623167,121.059649,,"['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Concierge', 'Library', 'Elevator', 'Roof garden', 'Terrace', 'Water', 'Patio', 'Built-in wardrobe', 'Grill', 'Built-in kitchen', 'Office', 'Utility room', 'Video cable', 'Cistern']",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,
,"Quezon City, Metro Manila","₱6,000,000.00","(₱ 104,348 / m2)",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-bagumbayan-metro-manila_9bab86cd497c-1361-4662-6cbd-14947089,NB-24-52 MA,1,1,57.5 m2,29,"1 Bedroom Condo for sale in Bagumbayan, Metro Manila",14.61085,121.0801086,"Eastwood Parkview Tower 1, East Cyber, Orchard Road, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Gym', 'Security', 'Equipped kitchen', 'Electricity', 'Elevator', 'Water', 'Built-in wardrobe', 'Access for the disabled', 'Built-in kitchen', 'Utility room']",1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,,,,,,,,1.0,,,,,,
,"Quezon City, Metro Manila","₱6,000,000.00","(₱ 104,348 / m2)",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-bagumbayan-metro-manila_09fb4df166dd-1361-4662-048d-24947089,NB-24-52 MA,1,1,57.5 m2,29,"1 Bedroom Condo for sale in Bagumbayan, Metro Manila",14.61085,121.0801086,"Eastwood Parkview Tower 1, East Cyber, Orchard Road, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Gym', 'Security', 'Equipped kitchen', 'Electricity', 'Concierge', 'Elevator', 'Water', 'Built-in wardrobe', 'Access for the disabled', 'Built-in kitchen', 'Utility room']",1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,,,,,,,,1.0,,,,,,
